file_path,sharpness_ave,light_or_dark
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16270.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16271.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16272.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16273.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16274.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16275.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16276.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16277.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16278.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16279.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16280.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16281.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16282.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16283.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16284.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16285.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16286.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16287.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16288.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16289.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16290.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16291.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16292.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16293.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16294.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16295.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16296.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16297.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16298.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16299.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16300.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16349.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16350.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16351.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16352.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16353.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16354.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16355.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16356.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16357.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16358.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16359.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16360.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16361.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16362.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16363.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16364.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16365.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16366.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16367.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16368.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16369.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16370.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16371.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16372.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16373.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16374.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16375.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16376.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16377.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16378.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16379.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16380.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16381.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16382.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16383.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16384.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16385.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16386.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16387.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16388.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16389.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16390.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16391.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16392.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16393.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16394.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16395.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16396.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16445.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16446.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16447.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16448.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16449.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16450.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16451.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16452.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16453.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16454.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16455.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16456.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16457.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16458.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16459.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16460.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16461.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16462.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16463.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16464.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16465.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16466.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16467.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16468.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16469.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16470.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16471.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16472.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16473.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16474.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16475.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16476.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16477.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16478.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16479.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16480.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16481.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16482.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16483.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16484.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16485.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16486.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16487.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16488.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16489.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16490.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16491.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16492.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16493.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16494.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16495.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16496.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16497.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16498.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16499.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16500.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16501.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16502.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16503.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16504.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16505.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16506.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16507.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16508.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16509.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16510.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16511.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16512.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16513.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16514.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16515.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16516.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16517.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16518.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16519.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16520.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16521.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16522.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16523.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16524.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16525.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16526.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16527.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16528.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16529.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16530.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16531.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16532.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16533.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16534.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16535.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16536.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16537.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16538.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16539.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16540.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16589.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16590.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16591.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16592.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16593.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16594.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16595.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16596.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16597.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16598.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16599.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16600.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16601.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16602.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16603.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16604.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16605.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16606.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16607.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16608.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16609.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16610.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16611.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16612.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16613.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16614.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16615.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16616.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16617.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16618.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16619.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16620.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16621.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16622.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16623.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16624.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16625.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16626.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16627.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16628.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16629.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16630.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16631.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16632.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16633.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16634.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16635.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16636.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16685.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16686.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16687.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16688.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16689.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16690.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16691.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16692.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16693.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16694.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16695.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16696.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16697.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16698.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16699.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16700.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16701.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16702.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16703.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16704.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16705.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16706.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16707.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16708.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16709.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16710.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16711.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16712.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16713.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16714.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16715.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16716.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16717.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16718.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16719.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16720.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16721.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16722.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16723.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16724.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16725.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16726.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16727.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16728.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16729.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16730.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16731.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16732.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16733.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16734.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16735.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16736.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16737.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16738.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16739.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16740.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16741.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16742.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16743.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16744.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16745.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16746.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16747.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16748.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16749.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16750.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16751.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16752.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16753.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16754.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16755.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16756.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16757.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16758.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16759.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16760.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16761.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16762.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16763.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16764.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16765.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16766.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16767.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16768.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16769.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16770.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16771.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16772.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16773.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16774.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16775.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16776.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16777.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16778.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16779.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16780.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16781.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16782.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16783.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16784.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16785.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16786.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16787.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16788.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16789.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16790.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16791.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16792.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16793.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16794.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16795.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16796.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16797.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16798.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16799.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16800.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16801.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch16802.jpg,1,0
