Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,avg_brightness,light_or_dark,T_proxy,outcome,y0,y1
6748,"Konvio Neer UV Lamp, 11-Watt Lamp for RO UV Water Filter/Water Purifier, for All RO Water Purifier (8”)",appliances,All Appliances,https://m.media-amazon.com/images/I/71+2k8nCpHL._AC_UL320_.jpg,https://www.amazon.in/Konvio-11-Watt-Chamber-Adaptor-Purifier/dp/B08F3NRPH3/ref=sr_1_6773?qid=1679135975&s=appliances&sr=1-6773,3.5,426,₹299,799.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6748.jpg,87890.0,8838.418597675529,1,199.06548027935605,1,1,1,0.4881361014830912,0.6797309200954137
6751,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plast...",appliances,All Appliances,https://m.media-amazon.com/images/I/617bVhIOFJL._AC_UL320_.jpg,https://www.amazon.in/WinoteK-Instant-Portable-Geysers-automatic/dp/B07Y1RCCW5/ref=sr_1_6776?qid=1679135975&s=appliances&sr=1-6776,3.7,1218,"₹1,185",2550.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6751.jpg,280500.0,3334.4858097147244,1,220.75329045482675,1,1,1,0.4881361014830912,0.6797309200954137
6753,Candes for LCD/LED TV Up to 65inch + Set-Top Box/DVD Player (90V to 300V) 100% Copper Voltage Stabilizer Wall Mountable SS...,appliances,All Appliances,https://m.media-amazon.com/images/I/51EbMEmRgtL._AC_UL320_.jpg,https://www.amazon.in/Candes-Set-Top-Stabilizer-Mountable-Warranty/dp/B09LHLYS98/ref=sr_1_6778?qid=1679135975&s=appliances&sr=1-6778,4.0,89,"₹1,399",2699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6753.jpg,296890.0,2428.86208676084,0,200.92149932065217,1,1,1,0.5118638985169088,0.7000349937912599
6755,"Havells Enticer 1200mm Decorative, Dust Resistant, High Power in Low Voltage (HPLV), High Speed Ceiling Fan (Indigo Blue C...",appliances,All Appliances,https://m.media-amazon.com/images/I/61xuhL9O8iL._AC_UL320_.jpg,https://www.amazon.in/Havells-Enticer-Ceiling-Indigo-Blue-Chrome/dp/B08BXP531N/ref=sr_1_6780?qid=1679135975&s=appliances&sr=1-6780,4.2,632,"₹3,898",5300.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6755.jpg,583000.0,3211.866669703717,1,215.8786404175885,1,1,0,0.4881361014830912,0.6797309200954137
6756,"Airex Sterilizer Heating Element, 1000W, Silver",appliances,All Appliances,https://m.media-amazon.com/images/I/71fBTM7zddL._AC_UL320_.jpg,https://www.amazon.in/Airex-Sterilizer-Heating-Element-1000W/dp/B08D7Q99LR/ref=sr_1_6781?qid=1679135975&s=appliances&sr=1-6781,3.9,100,₹549,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6756.jpg,98890.0,5477.813709950022,1,233.1772893514151,1,1,1,0.4881361014830912,0.6797309200954137
6764,Crompton Deluxehot Glass Electric Kettle 1.7Ltr with Removable Infuser | SuperFast Boiling | Auto Shut Off | Dry Boil Prot...,appliances,All Appliances,https://m.media-amazon.com/images/I/61Y7EoPKerL._AC_UL320_.jpg,https://www.amazon.in/Crompton-Deluxehot-Removable-Protection-Illumination/dp/B0B7RCY2TV/ref=sr_1_6789?qid=1679135975&s=appliances&sr=1-6789,3.4,7,"₹2,283",3000.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6764.jpg,330000.0,2200.446836567838,0,210.2501517257463,1,1,1,0.5118638985169088,0.7000349937912599
6767,VMTC Washing Machine and Dishwasher Water Filter,appliances,All Appliances,https://m.media-amazon.com/images/I/71FUFk9EkeL._AC_UL320_.jpg,https://www.amazon.in/VMTC-Water-Filter-Washing-Machine/dp/B07WRKVV63/ref=sr_1_6792?qid=1679135975&s=appliances&sr=1-6792,3.8,93,₹649,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6767.jpg,164890.0,1207.618955150728,0,216.07195514981277,1,1,0,0.5118638985169088,0.7000349937912599
6768,xcluma 50KTYZ 220V 2.5r/min 2.5 Turn per Minute 6W 6 Watt Permanent Magnetic Electric Gear Motor 50Hz Incubator Motor,appliances,All Appliances,https://m.media-amazon.com/images/I/51GnsZ+CbrL._AC_UL320_.jpg,https://www.amazon.in/xcluma-Permanent-Magnetic-Electric-Incubator/dp/B07FTC5HRP/ref=sr_1_6793?qid=1679135976&s=appliances&sr=1-6793,4.1,32,₹639,1591.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6768.jpg,175010.0,696.5605466552735,0,229.27873416015623,1,1,1,0.5118638985169088,0.7000349937912599
6770,"Eureka Forbes Aeroguard AP 700 Air Purifier with H1N1 filter removes 99.99% airborne viruses,6 stages of filtration(Filter...",appliances,All Appliances,https://m.media-amazon.com/images/I/61BxUyWsJKL._AC_UL320_.jpg,https://www.amazon.in/EUREKA-FORBES-PURIFIER-AEROGUARD-AP700/dp/B083389Q1B/ref=sr_1_6795?qid=1679135976&s=appliances&sr=1-6795,3.9,184,"₹11,507",15990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6770.jpg,1758900.0,5084.813216250257,1,220.93989262852816,1,1,0,0.4881361014830912,0.6797309200954137
6772,Tiksha Enterprises PRESENTS REFRIGERATOR 49.5CM (L) X 34.5CM (W) DIMENSION WIRE SHELF FOR ALL FRIDGE MODEL and specital fo...,appliances,All Appliances,https://m.media-amazon.com/images/I/71offIb5q+L._AC_UL320_.jpg,https://www.amazon.in/TIKSHA-ENTERPRISES-REFRIGERATOR-DIMENSION-380/dp/B08FFSYC23/ref=sr_1_6797?qid=1679135976&s=appliances&sr=1-6797,3.7,29,"₹1,003",1250.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6772.jpg,137500.0,2044.9757031048237,0,243.73267674715905,1,1,0,0.5118638985169088,0.7000349937912599
6774,"Nayasa Flower Piece Plastic Laundry Basket, Khaki",appliances,All Appliances,https://m.media-amazon.com/images/I/71YlcMwACPL._AC_UL320_.jpg,https://www.amazon.in/Nayasa-Flower-Plastic-Laundry-Basket/dp/B01LXH06ZB/ref=sr_1_6799?qid=1679135976&s=appliances&sr=1-6799,4.0,27,"₹1,333",1355.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6774.jpg,149050.0,18634.103938121312,1,196.09351552772367,1,1,1,0.4881361014830912,0.6797309200954137
6776,"ORBVIA® Anti-dust Table Standing Fan Protective Cover with Zipper, The Electrical Appliances, Electric Fan Guard Protecto...",appliances,All Appliances,https://m.media-amazon.com/images/I/31ewQzRe-UL._AC_UL320_.jpg,https://www.amazon.in/Table-Fan-Protective-Cover-Electrical/dp/B0BFQ9DTVP/ref=sr_1_6801?qid=1679135976&s=appliances&sr=1-6801,3.9,3,₹399,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6776.jpg,65890.0,1570.6819416284732,0,226.28654846443965,1,1,1,0.5118638985169088,0.7000349937912599
6781,"IONIX TDS Meter for Water testing, Total dissolved solids (tds) Meter, Water tds meter digital, Water testing Meter, TDS M...",appliances,All Appliances,https://m.media-amazon.com/images/I/51oKHp-EfsL._AC_UL320_.jpg,https://www.amazon.in/IONIX-TDS-Meter-testing-dissolved/dp/B0B6C3NS5B/ref=sr_1_6806?qid=1679135976&s=appliances&sr=1-6806,5.0,3,₹350,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6781.jpg,109890.0,1305.2513021146965,0,242.20358083022384,1,1,1,0.5118638985169088,0.7000349937912599
6782,"Polycab FRESHOBREEZE DOMESTIC EXHAUST FAN (Pearl White, 200MM)",appliances,All Appliances,https://m.media-amazon.com/images/I/31Nz-1bN4RS._AC_UL320_.jpg,https://www.amazon.in/Polycab-FRESHOBREEZE-DOMESTIC-EXHAUST-Pearl/dp/B096S3LSCJ/ref=sr_1_6807?qid=1679135976&s=appliances&sr=1-6807,4.0,28,"₹1,119",1800.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6782.jpg,198000.0,254.832186573696,0,205.19959122073575,1,1,1,0.5118638985169088,0.7000349937912599
6787,"Longway Starlite-1 P1 600 mm/24 inch Ultra High Speed 4 Blade Anti-Dust Decorative 5-Star Rated Ceiling Fan (Silver Blue, ...",appliances,All Appliances,https://m.media-amazon.com/images/I/7117s9rDe+L._AC_UL320_.jpg,https://www.amazon.in/Longway-Starlite-1-Anti-Dust-Decorative-Ceiling/dp/B09VDP4BRQ/ref=sr_1_6812?qid=1679135976&s=appliances&sr=1-6812,3.9,34,"₹1,599",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6787.jpg,329890.0,5176.122371679594,1,201.92122821061645,1,1,1,0.4881361014830912,0.6797309200954137
6789,"iBELL PEK20W Premium 2.0 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature, 360 degree Rotating Base, Safet...",appliances,All Appliances,https://m.media-amazon.com/images/I/616XnOe1sOL._AC_UL320_.jpg,https://www.amazon.in/PEK20W-Stainless-Electric-Rotating-Mechanism/dp/B0BGDLC8SY/ref=sr_1_6814?qid=1679135976&s=appliances&sr=1-6814,3.8,2240,₹953,1990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6789.jpg,218900.0,2841.423456985092,0,198.9589945019531,1,1,1,0.5118638985169088,0.7000349937912599
6795,"RABBIO Foam Cannon, Upgraded ,° Adjustable Spray Nozzle, Heavy Duty Car Foam Blaster Wide Nick Bottle Snow Professional Fo...",appliances,All Appliances,https://m.media-amazon.com/images/I/51E66eDZgiL._AC_UL320_.jpg,https://www.amazon.in/RABBIO-Upgraded-Adjustable-Professional-Connector/dp/B0B4SLZKK9/ref=sr_1_6820?qid=1679135978&s=appliances&sr=1-6820,4.0,24,"₹1,599",1999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6795.jpg,219890.0,3705.577131157893,1,213.95937071280997,1,1,1,0.4881361014830912,0.6797309200954137
6796,"Havells Rigo 500 watt Juicer, White - Dark Blue (GHFJMBVB050)",appliances,All Appliances,https://m.media-amazon.com/images/I/31f-JjeQPEL._AC_UL320_.jpg,https://www.amazon.in/Havells-Rigo-watt-Juicer-White/dp/B0927HV7HK/ref=sr_1_6821?qid=1679135978&s=appliances&sr=1-6821,3.4,44,"₹2,790",3395.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6796.jpg,373450.0,490.142644687329,0,215.88043483573716,1,1,1,0.5118638985169088,0.7000349937912599
6798,FRIZZIN - Mini Pepper Grinder Crusher Mill Stainless Steel Hand Thumb Press Set Machine with Stylish Design for Grinding S...,appliances,All Appliances,https://m.media-amazon.com/images/I/21aTirdC1PL._AC_UL320_.jpg,https://www.amazon.in/FRIZZIN-Grinder-Crusher-Stainless-Grinding/dp/B0BN5H3P4M/ref=sr_1_6823?qid=1679135978&s=appliances&sr=1-6823,4.9,40,₹387,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6798.jpg,175890.0,1177.1092623200902,0,197.8022954365079,1,1,0,0.5118638985169088,0.7000349937912599
6799,"Bajaj Dominus 18 350 mm Pedestal Fan, BLDC Motor with Remote 18 Blades Fan, Grey+ Black,Regular,",appliances,All Appliances,https://m.media-amazon.com/images/I/51ZaeWOFw-L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Dominus-Pedestal-Remote-Regular/dp/B09P36WQ2R/ref=sr_1_6824?qid=1679135978&s=appliances&sr=1-6824,4.0,12,"₹7,399",9350.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6799.jpg,1028500.0,14651.64354804642,1,217.4500487617925,1,1,0,0.4881361014830912,0.6797309200954137
6801,Tahiro Hibiscus Dry Iron Box for Press Clothes Electric 750W Coating (Orange),appliances,All Appliances,https://m.media-amazon.com/images/I/51JbNE6E0xL._AC_UL320_.jpg,https://www.amazon.in/Tahiro-Hibiscus-Clothes-Electric-Coating/dp/B08CC2RSWV/ref=sr_1_6826?qid=1679135978&s=appliances&sr=1-6826,2.6,17,₹299,750.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6801.jpg,82500.0,1563.3752425628238,0,216.224711311849,1,1,1,0.5118638985169088,0.7000349937912599
6802,"Purifit 15 Stage Black Shower Filter Cartridge to Remove Hard Water and Chlorine for Showers and Taps- Plastic Material, W...",appliances,All Appliances,https://m.media-amazon.com/images/I/41lGHQI2zmL._AC_UL320_.jpg,https://www.amazon.in/PURIFIT-Shower-Cartridge-Chlorine-Showers/dp/B0858X26QM/ref=sr_1_6827?qid=1679135978&s=appliances&sr=1-6827,3.5,19,₹599,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6802.jpg,109890.0,332.720883574242,0,229.91722827586204,1,1,1,0.5118638985169088,0.7000349937912599
6805,"Bajaj Majesty RCX 28 2.8 Liters 1000-Watt Rice Cooker, Stainless Steel Lid",appliances,All Appliances,https://m.media-amazon.com/images/I/31djhPoxq5L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Majesty-RCX-28-2-8-Litre/dp/B009P2KVTE/ref=sr_1_6830?qid=1679135978&s=appliances&sr=1-6830,3.8,349,"₹3,314",5125.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6805.jpg,563750.0,190.3677230518812,0,204.4025299882076,1,1,1,0.5118638985169088,0.7000349937912599
6808,"LEE STAR Le-809 Portable Electric Mixer Blender Grinder Machine With Heavy Duty Motor, 2 Jar & Seasoning Cap For Smoothies...",appliances,All Appliances,https://m.media-amazon.com/images/I/61trjmyTR3L._AC_UL320_.jpg,https://www.amazon.in/Lee-Star-Stainless-Nutri-Mix-Unbreakable/dp/B01M587TEL/ref=sr_1_6833?qid=1679135978&s=appliances&sr=1-6833,4.0,709,"₹2,049",4290.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6808.jpg,471900.0,4774.9277653307445,1,211.4124862700803,1,1,1,0.4881361014830912,0.6797309200954137
6809,"Ellonix Silver RO TFC Membrane Filter Cartridge| RO Membrane Dry | Reduces TDS by 96% to 98% | Dr. Aquagaurd,Livpure,Kent ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61q54fPin+L._AC_UL320_.jpg,https://www.amazon.in/Leakproof-Concealed-Nano-100-GPD/dp/B0BJ2CWT3M/ref=sr_1_6834?qid=1679135978&s=appliances&sr=1-6834,3.8,10,₹850,2500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6809.jpg,275000.0,1361.3086029791832,0,222.9447993457031,1,1,1,0.5118638985169088,0.7000349937912599
6810,"CONSES Heavy Duty Adjustable Fully Top Loading Washing Machine, Refrigerators, Dishwashers, and Coolers Trolley",appliances,All Appliances,https://m.media-amazon.com/images/I/61vQKaz72sL._AC_UL320_.jpg,https://www.amazon.in/CONSES-Adjustable-Loading-Refrigerators-Dishwashers/dp/B0BSQWP81V/ref=sr_1_6835?qid=1679135978&s=appliances&sr=1-6835,5.0,1,₹599,1699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6810.jpg,186890.0,8673.312603623768,1,203.6091638682433,1,1,0,0.4881361014830912,0.6797309200954137
6812,"Suzec Beater, Power Free Dual Hand Blender with Stainless Steel Blades | Milk Lassi Maker/Egg Beater/Mixer Rawai/Coffee fr...",appliances,All Appliances,https://m.media-amazon.com/images/I/61SG9RH1EGL._AC_UL320_.jpg,https://www.amazon.in/Suzec-Blender-Stainless-frother-Multicolor/dp/B0B2X4NHM8/ref=sr_1_6837?qid=1679135978&s=appliances&sr=1-6837,3.6,5,₹535,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6812.jpg,109890.0,4174.070693628759,1,222.68545605468748,1,1,0,0.4881361014830912,0.6797309200954137
6842,"JASDONE® Heavy Duty Stand 24 X 22 Compatible for IFB 7kg, 7.5kg, 8kg, 8.5kg, 9kg, 9.5kg, 10kg Washing Machine/JASDONE Grip...",appliances,All Appliances,https://m.media-amazon.com/images/I/31-AWIRmXuL._AC_UL320_.jpg,https://www.amazon.in/JASDONE%C2%AE-Compatible-Washing-Machine-JASDONE/dp/B08XC5499N/ref=sr_1_6867?qid=1679135980&s=appliances&sr=1-6867,4.0,55,"₹1,799",5499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6842.jpg,604890.0,1264.5133587501657,0,230.2526328816372,1,1,0,0.5118638985169088,0.7000349937912599
6845,ACTIVA COROLLA SMOKE BROWN 1200 mm 390 RPM High Speed Sweep Anti Dust Coating pure copper Ceiling Fan 2 Years Warranty,appliances,All Appliances,https://m.media-amazon.com/images/I/51FLDLibGWL._AC_UL320_.jpg,https://www.amazon.in/ACTIVA-COROLLA-Coating-Ceiling-Warranty/dp/B09G1CQYTL/ref=sr_1_6870?qid=1679135980&s=appliances&sr=1-6870,3.8,54,"₹1,649",2490.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6845.jpg,273900.0,2377.304406893815,0,219.2962069388441,1,1,1,0.5118638985169088,0.7000349937912599
6847,SHRITHU Washing Machine Roller Compatible with Lg Semi Automatic Pulsator Roller Belan Washing Machine (3 Pcs Set),appliances,All Appliances,https://m.media-amazon.com/images/I/61e1EodnV1L._AC_UL320_.jpg,https://www.amazon.in/SHRITHU-Washing-Compatible-Automatic-Pulsator/dp/B08BTMKHWT/ref=sr_1_6872?qid=1679135980&s=appliances&sr=1-6872,4.1,30,₹135,150.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6847.jpg,16500.0,2492.5004021139707,0,211.32339147058823,1,1,1,0.5118638985169088,0.7000349937912599
6849,"® 6 Inch Spun Filter for Pureit Classic RO+MF, Pureit RO+UV (Pack of 2)",appliances,All Appliances,https://m.media-amazon.com/images/I/21J8mZwdmRL._AC_UL320_.jpg,https://www.amazon.in/Inch-Spun-Filter-Pureit-Classic/dp/B09M4114ZD/ref=sr_1_6874?qid=1679135980&s=appliances&sr=1-6874,4.6,2,₹299,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6849.jpg,65890.0,22.69560804849167,0,231.76493778688524,1,1,0,0.5118638985169088,0.7000349937912599
6850,Hydroshell Complete 80 Gpd Ro Water Purifier Service Kit Filter Suitable For All Type Of Water Purifier (Complete Kit Of C...,appliances,All Appliances,https://m.media-amazon.com/images/I/81wdt0iDSWL._AC_UL320_.jpg,https://www.amazon.in/Hydroshell-Complete-Purifier-Suitable-sediment/dp/B09C3NJTWR/ref=sr_1_6875?qid=1679135980&s=appliances&sr=1-6875,3.9,300,₹149,2799.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6850.jpg,307890.0,5907.794753764201,1,219.16432982954535,1,1,0,0.4881361014830912,0.6797309200954137
6852,"Sujata Juicer Mixer Grinder, 900W (White)",appliances,All Appliances,https://m.media-amazon.com/images/I/21pbYokPBZL._AC_UL320_.jpg,https://www.amazon.in/SUJATA-Juicer-Grinder-Aluminium-Chutney/dp/B07SFDVWDK/ref=sr_1_6877?qid=1679135980&s=appliances&sr=1-6877,4.3,75,"₹5,875",8163.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6852.jpg,897930.0,654.5657032765283,0,212.06224259440103,1,1,1,0.5118638985169088,0.7000349937912599
6861,"JASDONE® Heavy Duty Stands 24"" x 19"" inches/Front Load Washing Machine/for All Brand / 5kg, 6kg, 6.5kg / JASDONE Grip Stan...",appliances,All Appliances,https://m.media-amazon.com/images/I/31ntLWCMnXL._AC_UL320_.jpg,https://www.amazon.in/JASDONE-Washing-Machine-Trolley-Compatible/dp/B08QMNJ3D6/ref=sr_1_6886?qid=1679135980&s=appliances&sr=1-6886,4.3,14,"₹1,799",5499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6861.jpg,604890.0,1241.2780628182595,0,230.78857467391305,1,1,1,0.5118638985169088,0.7000349937912599
6862,Wheel Crew GRILL GAS TOASTER Toast (Black) (Stainless Steel),appliances,All Appliances,https://m.media-amazon.com/images/I/61mn3NwLrCL._AC_UL320_.jpg,https://www.amazon.in/Wheel-GRILL-TOASTER-Toast-Stainless/dp/B09XVDSW6G/ref=sr_1_6887?qid=1679135980&s=appliances&sr=1-6887,3.0,10,₹379,699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6862.jpg,76890.0,6322.398567988191,1,220.78402160684817,1,1,1,0.4881361014830912,0.6797309200954137
6863,"PARTHVI Car Washer Repairing Kit (Oil Seal,Filter Set, O Rings, Plastic Ring)",appliances,All Appliances,https://m.media-amazon.com/images/I/41wxyXB2GKL._AC_UL320_.jpg,https://www.amazon.in/PARTHVI-Washer-Repairing-Filter-Plastic/dp/B0BC1VLXNJ/ref=sr_1_6888?qid=1679135980&s=appliances&sr=1-6888,3.2,5,₹399,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6863.jpg,65890.0,3533.99787402612,1,198.60273136503065,1,1,0,0.4881361014830912,0.6797309200954137
6890,JPT Combo Heavy Duty Foam Lance with Bosch Adaptor and 5PCS Nozzle Set for AQT Series CAR Pressure Washer,appliances,All Appliances,https://m.media-amazon.com/images/I/61zJqFuSSQL._AC_UL320_.jpg,https://www.amazon.in/JPT-Adaptor-Nozzle-Pressure-Washer/dp/B0987FD9TX/ref=sr_1_6915?qid=1679135983&s=appliances&sr=1-6915,4.0,36,"₹2,698",8488.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6890.jpg,933680.0,2625.598915178216,0,232.36006379140375,1,1,1,0.5118638985169088,0.7000349937912599
6892,Catron Instant Electric Water Heater Faucet Tap Hot Tap Home-Kitchen Water Heating Instantaneous Water Heater Tank less fo...,appliances,All Appliances,https://m.media-amazon.com/images/I/61oA+k-1xsL._AC_UL320_.jpg,https://www.amazon.in/Catron-Instant-Electric-Home-Kitchen-Instantaneous/dp/B0BKK8L9C8/ref=sr_1_6917?qid=1679135983&s=appliances&sr=1-6917,3.5,25,"₹1,149",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6892.jpg,329890.0,5639.952283694362,1,203.24955934570312,1,1,1,0.4881361014830912,0.6797309200954137
6895,"IONIX Thread Spun 10 inch Standard Size, Compatible Kent ro pre Filter Cartridge with All Standard pre Filter PP Spun, Com...",appliances,All Appliances,https://m.media-amazon.com/images/I/71kb2hG-wqL._AC_UL320_.jpg,https://www.amazon.in/Thread-spun-10-Compatible-compatible/dp/B09ZLL1YY5/ref=sr_1_6920?qid=1679135983&s=appliances&sr=1-6920,3.4,19,₹395,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6895.jpg,109890.0,7699.538979261917,1,205.09017277279003,1,1,0,0.4881361014830912,0.6797309200954137
6896,Bajaj DX 7 NEO Dry Iron (White/Levender) 1000 Watt,appliances,All Appliances,https://m.media-amazon.com/images/I/41yygeb03+L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Iron-White-Levender-1000/dp/B07JB7KDSY/ref=sr_1_6921?qid=1679135983&s=appliances&sr=1-6921,4.2,406,₹916,1040.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6896.jpg,114400.0,1126.5583796204548,0,195.5390972581417,1,1,0,0.5118638985169088,0.7000349937912599
6897,"Hotfix Hand Blender Mixer Coffee Milk Frother Electric Foam Maker Classic Sleek Design Latte Maker Milk, Coffee, Egg Beate...",appliances,All Appliances,https://m.media-amazon.com/images/I/51mViQgdoPL._AC_UL320_.jpg,https://www.amazon.in/Blender-Frother-Electric-Espresso-Cappuccino/dp/B0BFFR6D2P/ref=sr_1_6922?qid=1679135983&s=appliances&sr=1-6922,2.5,32,₹199,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6897.jpg,109890.0,3160.468529929228,1,208.545412188914,1,1,1,0.4881361014830912,0.6797309200954137
6899,"BOSS E205 500-Watt Mixer Grinder, 3 Jars, Grey",appliances,All Appliances,https://m.media-amazon.com/images/I/61Pqkc-qCzS._AC_UL320_.jpg,https://www.amazon.in/BOSS-E205-500-Watt-Mixer-Grinder/dp/B093Z2KRWP/ref=sr_1_6924?qid=1679135983&s=appliances&sr=1-6924,3.9,40,"₹1,999",3950.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6899.jpg,434500.0,2771.2538383118567,0,214.61464481907893,1,1,0,0.5118638985169088,0.7000349937912599
6900,"ALSTORM Extreme 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shut...",appliances,All Appliances,https://m.media-amazon.com/images/I/51ed9lwWh-L._AC_UL320_.jpg,https://www.amazon.in/ALSTORM-Extreme-Bathroom-Protection-Shutters/dp/B0BRFSZZC6/ref=sr_1_6925?qid=1679135983&s=appliances&sr=1-6925,4.6,3,₹899,1990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6900.jpg,218900.0,483.3188638646372,0,234.66197294435216,1,1,0,0.5118638985169088,0.7000349937912599
6901,Prestige Deluxe LS 750-Watt Mixer Grinder (White and Red),appliances,All Appliances,https://m.media-amazon.com/images/I/51FfdFq5YyL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Deluxe-LS-750-Watt-Grinder/dp/B00935M9DE/ref=sr_1_6926?qid=1679135983&s=appliances&sr=1-6926,3.7,126,"₹3,449.05",4340.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6901.jpg,477400.0,1500.3546245081352,0,221.1934788522727,1,1,0,0.5118638985169088,0.7000349937912599
6903,"Aqualex, Pokar RO, DC Power Ballast (Choke) 24v - 36v (2 in 1) Suitable for 8 to 11w UV Lamp (Tube), for All Brand RO- UV ...",appliances,All Appliances,https://m.media-amazon.com/images/I/71Q2xrQ30iL._AC_UL320_.jpg,https://www.amazon.in/Yesh-Plastic-Power-Ballast-Purifiers/dp/B078CQGXN5/ref=sr_1_6928?qid=1679135983&s=appliances&sr=1-6928,3.5,135,₹299,399.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6903.jpg,43890.0,9075.072614699648,1,228.9211737715517,1,1,0,0.4881361014830912,0.6797309200954137
6904,RJ kitchenware Store Marble White Marble chakla roti Maker for Kitchen 10 inch Chapati/roti/papad/fulka/Bread Maker Rollin...,appliances,All Appliances,https://m.media-amazon.com/images/I/11t09q65I1S._AC_UL320_.jpg,https://www.amazon.in/RJ-kitchenware-Store-chakla-Diameter/dp/B099P98WNZ/ref=sr_1_6929?qid=1679135983&s=appliances&sr=1-6929,4.0,15,₹350,1099.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6904.jpg,120890.0,43.65850678854876,0,220.80315869047615,1,1,1,0.5118638985169088,0.7000349937912599
6905,MOONSTRUCK Anti-Corrioson Waterproof Copper ISI MARKED 1500 W Immersion Heater Rod | Immersion Shock Proof Rod For Home an...,appliances,All Appliances,https://m.media-amazon.com/images/I/713LOg6075L._AC_UL320_.jpg,https://www.amazon.in/MOONSTRUCK-Anti-Corrioson-Waterproof-Immersion-Kitchen/dp/B0BN5SD7LV/ref=sr_1_6930?qid=1679135983&s=appliances&sr=1-6930,4.8,9,₹399,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6905.jpg,164890.0,3167.16250450729,1,206.62337349633893,1,1,1,0.4881361014830912,0.6797309200954137
6909,STARVIN Cabin / Celling / Wall Fan || Office Fan || 12 Inch || Copper winding Motor || High Speed ||1 Year warranty || mak...,appliances,All Appliances,https://m.media-amazon.com/images/I/51DgAE2I6SL._AC_UL320_.jpg,https://www.amazon.in/STARVIN-Celling-Office-winding-warranty/dp/B09W294MV3/ref=sr_1_6934?qid=1679135983&s=appliances&sr=1-6934,5.0,4,"₹1,589",1999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6909.jpg,219890.0,1969.031291873838,0,216.03025439772725,1,1,1,0.5118638985169088,0.7000349937912599
