,Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,embedding_path,embedding,price_ave,output
3888,6236,ACTIVA 1 LTR INSTANT 3 KVA SPECIAL ANTI RUST COATED TANK GEYSER WITH FULL ABS BODY WITH 5 YEAR WARRANTY PREMIUM (WHITE),appliances,All Appliances,https://m.media-amazon.com/images/I/51RVrIPSs+L._AC_UL320_.jpg,https://www.amazon.in/ACTIVA-INSTANT-SPECIAL-WARRANTY-PREMIUM/dp/B07WYV25MF/ref=sr_1_6261?qid=1679135945&s=appliances&sr=1-6261,3.5,206,"₹1,599",2990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6236.jpg,328900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3888.pkl,53.2745,1,115.5745018005371
3889,6238,Stylista Microwave Oven Cover for LG 28 L Convection MC2846SL (Free Fridge/Oven/Wardrobe Handle Cover),appliances,All Appliances,https://m.media-amazon.com/images/I/71qr0+TnRyL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Microwave-Convection-MC2846SL-Wardrobe/dp/B07QVZH7QQ/ref=sr_1_6263?qid=1679135945&s=appliances&sr=1-6263,3.9,166,₹379,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6238.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3889.pkl,38.123287,0,87.92328720092773
3890,6264,PESCA 10pc Roll Plumbing Plumber Fitting Teflon Tape PTFE for Water Pipe Sealing,appliances,All Appliances,https://m.media-amazon.com/images/I/61OsL0xUzvL._AC_UL320_.jpg,https://www.amazon.in/Plumbing-Plumber-Fitting-Teflon-Sealing/dp/B07D9FWJYM/ref=sr_1_6289?qid=1679135948&s=appliances&sr=1-6289,3.9,49,₹268,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6264.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3890.pkl,58.878162,0,73.5781623840332
3891,6265,PHILIPS 11W-14W Ballast/Choke For 14W CFL Light/ 11W UV Light Choke For RO Water Filter - 1 Pcs,appliances,All Appliances,https://m.media-amazon.com/images/I/4120pqChhsL._AC_UL320_.jpg,https://www.amazon.in/Philips-11W-14W-Ballast-Choke-Filter/dp/B07BGW3ZY6/ref=sr_1_6290?qid=1679135948&s=appliances&sr=1-6290,4.2,498,₹295,325.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6265.jpg,35750.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3891.pkl,33.91443,0,183.3144287109375
3892,6266,"Prestige Delight lite Electric Rice Cooker, PRWO 1.8-2 SR, White",appliances,All Appliances,https://m.media-amazon.com/images/I/61FzFOxUtdL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Electric-PRWO-1-8-2-SR/dp/B08QJHNQ1V/ref=sr_1_6291?qid=1679135948&s=appliances&sr=1-6291,3.1,81,"₹2,454",2865.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6266.jpg,315150.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3892.pkl,49.317535,1,74.11753540039062
3893,6268,DEZIINE® 2 PCS Large Popcorn Plastic Bowl - Movie Theater Popcorn Bucket Bowl - Popcorn Tube for Movie Night - Popcorn Tub...,appliances,All Appliances,https://m.media-amazon.com/images/I/41LwtvfEsdL._AC_UL320_.jpg,https://www.amazon.in/DEZIINE%C2%AE-Large-Popcorn-Plastic-Bowl/dp/B0BBRQHLM2/ref=sr_1_6293?qid=1679135948&s=appliances&sr=1-6293,4.1,4,,425.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6268.jpg,46750.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3893.pkl,50.6537,0,51.853701782226565
3895,6270,Sujata Powermatic Plus - 501-A.I 900-Watt Juicer Mixer Grinder (White),appliances,All Appliances,https://m.media-amazon.com/images/I/61VMnhL4-3L._AC_UL320_.jpg,https://www.amazon.in/Sujata-Powermatic-Plus-501-I/dp/B077VRCNF1/ref=sr_1_6295?qid=1679135948&s=appliances&sr=1-6295,4.4,267,"₹5,885",7929.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6270.jpg,872190.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3895.pkl,43.344982,1,123.94498214721679
3896,6271,Ikea | Plastic Solid Bevara Sealing Clip | Sealing Bag Clips | Polypropylene | Airtight | Packet Sealer Clamps | Multicolor,appliances,All Appliances,https://m.media-amazon.com/images/I/61ZILb2onhS._AC_UL320_.jpg,https://www.amazon.in/Ikea-Plastic-Polypropylene-Airtight-Multicolor/dp/B0B58ZM2MQ/ref=sr_1_6296_mod_primary_new?qid=1679135948&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6296,5.0,1,₹137,173.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6271.jpg,19030.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3896.pkl,57.10503,0,57.40503005981445
3897,6272,SMIPLEBOL - The Best Is Here Washing Machine Filter (or) Dust Lint Bag (or) Waste Collector Net Compatible for Whirlpool S...,appliances,All Appliances,https://m.media-amazon.com/images/I/71h8zL8iI7L._AC_UL320_.jpg,https://www.amazon.in/SMIPLEBOL-Whirlpool-Compatible-Automatic-Collector/dp/B084VLJ136/ref=sr_1_6297?qid=1679135948&s=appliances&sr=1-6297,4.3,227,₹249,300.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6272.jpg,33000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3897.pkl,64.08661,0,132.18660888671874
3898,6273,"OZEAN 10"" Spun Filter Cartridge for Water Purifier - 4 Pcs",appliances,All Appliances,https://m.media-amazon.com/images/I/91RDSKzHzzL._AC_UL320_.jpg,https://www.amazon.in/Ozean-Filter-Cartridge-Water-Purifier/dp/B06XZ1FYFM/ref=sr_1_6298?qid=1679135948&s=appliances&sr=1-6298,4.0,426,₹399,600.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6273.jpg,66000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3898.pkl,53.766525,0,181.5665252685547
3899,6274,Bosch High Pressure Foam Nozzle for AQT Pressure Washers 450ml,appliances,All Appliances,https://m.media-amazon.com/images/I/51oFiZ7KLLL._AC_UL320_.jpg,https://www.amazon.in/Bosch-Pressure-Nozzle-Washers-450ml/dp/B078W53WLD/ref=sr_1_6299?qid=1679135948&s=appliances&sr=1-6299,4.0,158,"₹1,398",1699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6274.jpg,186890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3899.pkl,43.759953,0,91.15995254516602
3900,6275,V-Guard Crystal 100 Prime for TV Voltage Stabilizer for One LED TV (OR) 3D TV Upto 120 cm (Upto 47 inch) + Set Topbox + Ho...,appliances,All Appliances,https://m.media-amazon.com/images/I/61ve60P0huL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Crystal-100-Voltage-Stabilizer/dp/B083PQPTCY/ref=sr_1_6300?qid=1679135948&s=appliances&sr=1-6300,4.4,125,"₹3,989",4775.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6275.jpg,525250.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3900.pkl,43.85166,1,81.8516616821289
3901,6276,Luminous Petalaire 600mm Ceiling Fan (Brown),appliances,All Appliances,https://m.media-amazon.com/images/I/51lNtINj8aL._AC_UL320_.jpg,https://www.amazon.in/Luminous-Petalaire-brown-600MM-Brown/dp/B086B15C5V/ref=sr_1_6301?qid=1679135948&s=appliances&sr=1-6301,3.8,10,"₹2,239",3140.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6276.jpg,345400.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3901.pkl,52.601036,1,56.101036071777344
3902,6277,UR LITTLE SHOP Heavy Duty Universal Refrigerator Stand Double Door/Single Door Stand/Washing Machine Stand Grey Color with...,appliances,All Appliances,https://m.media-amazon.com/images/I/81ub0416PQL._AC_UL320_.jpg,https://www.amazon.in/UR-LITTLE-SHOP-Refrigerator-Dishwasher/dp/B081B6JSJG/ref=sr_1_6302?qid=1679135948&s=appliances&sr=1-6302,4.2,203,₹499,799.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6277.jpg,87890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3902.pkl,79.94037,0,140.84036865234376
3903,6278,"AMAZOR Split AC Wash Bag, Service Cleaning Cover",appliances,All Appliances,https://m.media-amazon.com/images/I/510ezoKct-S._AC_UL320_.jpg,https://www.amazon.in/AMAZOR-Split-Service-Cleaning-Cover/dp/B08Y79C6Z4/ref=sr_1_6303?qid=1679135948&s=appliances&sr=1-6303,3.7,30,₹499,1300.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6278.jpg,143000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3903.pkl,44.047024,0,53.04702377319336
3904,6279,Kuber Industries Cotton Refrigerator Cover Set With 6 Utility Pockets (Maroon),appliances,All Appliances,https://m.media-amazon.com/images/I/717GDgdMimL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Cotton-Refrigerator-Cover/dp/B078KYTX39/ref=sr_1_6304_mod_primary_new?qid=1679135948&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6304,4.0,350,₹210,588.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6279.jpg,64680.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3904.pkl,57.10576,0,162.1057586669922
3905,6281,PrettyKrafts Folding Round Shape Collapsible Laundry Basket for Clothes - Large (48 LTR) - Black,appliances,All Appliances,https://m.media-amazon.com/images/I/614E08l6UGL._AC_UL320_.jpg,https://www.amazon.in/PrettyKrafts-Folding-Collapsible-Laundry-Clothes/dp/B0B8ZHD4J5/ref=sr_1_6306?qid=1679135948&s=appliances&sr=1-6306,3.8,124,₹290,749.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6281.jpg,82390.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3905.pkl,48.89463,0,86.0946304321289
3906,6282,"LOOMANTHA miles to go.... Waterproof Refrigerator Covers Combo PVC Pack of Refrigerator Top Cover, Handle Cover and 4Pc Re...",appliances,All Appliances,https://m.media-amazon.com/images/I/51n-WLIn46L._AC_UL320_.jpg,https://www.amazon.in/LOOMANTHA-miles-Waterproof-Refrigerator-Covers/dp/B084P351MM/ref=sr_1_6307?qid=1679135948&s=appliances&sr=1-6307,3.9,1339,₹279,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6282.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3906.pkl,86.710266,0,488.41026611328124
3907,6283,Borosil Primus BJU50SSB11 500-Watt Juicer (Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/41tLXclRHoL._AC_UL320_.jpg,https://www.amazon.in/Borosil-Primus-BJU50SSB11-500-Watt-Juicer/dp/B01G5D02Q2/ref=sr_1_6308?qid=1679135948&s=appliances&sr=1-6308,3.9,284,,4549.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6283.jpg,500390.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3907.pkl,44.22512,1,129.92512054443358
3908,6285,"JASDONE® Heavy Duty Stands 24"" x 23"" inches / Front Load Washing Machine / Compatible with BOSCH 6.5kg, 7kg, 7.5kg, 8kg, ...",appliances,All Appliances,https://m.media-amazon.com/images/I/31ntLWCMnXL._AC_UL320_.jpg,https://www.amazon.in/JASDONE%C2%AE-Washing-Machine-Compatible-JASDONE/dp/B08QN5L6QC/ref=sr_1_6310?qid=1679135948&s=appliances&sr=1-6310,4.0,61,"₹1,999",5499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6285.jpg,604890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3908.pkl,25.168034,1,43.96803359985351
3909,6286,SWT RO Protection Cover suitable for Aquaguard ASTOR,appliances,All Appliances,https://m.media-amazon.com/images/I/51CEV4LulNL._AC_UL320_.jpg,https://www.amazon.in/SWT-Protection-Cover-suitable-Aquaguard/dp/B09XGXBCS3/ref=sr_1_6311?qid=1679135948&s=appliances&sr=1-6311,4.0,1,₹260,490.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6286.jpg,53900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3909.pkl,46.952843,0,47.25284271240234
3910,6287,NH Enterprise Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale with Back Light LCD Display for Measur...,appliances,All Appliances,https://m.media-amazon.com/images/I/41kqmdAsXBL._AC_UL320_.jpg,https://www.amazon.in/NH-Enterprise-Multipurpose-Electronic-Measuring/dp/B08R4465SF/ref=sr_1_6312?qid=1679135948&s=appliances&sr=1-6312,4.0,167,₹389,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6287.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3910.pkl,55.339943,0,105.4399429321289
3911,6288,TEAXPRESS EASYBREW Loose Leaf Tea Maker/Teapot/Kettle with in-built Infuser | Bottom Dispensing System | Capacity 450ml | ...,appliances,All Appliances,https://m.media-amazon.com/images/I/61n2Iza9LNL._AC_UL320_.jpg,https://www.amazon.in/TEAXPRESS-EasyBrew-BPA-less-Plastic-Multicolour/dp/B06XBYQFY4/ref=sr_1_6313?qid=1679135949&s=appliances&sr=1-6313,4.2,105,"₹1,000",1999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6288.jpg,219890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3911.pkl,39.643982,0,71.14398193359375
3913,6290,"Goel Home Decor Exclusive Decorative Kitchen Combo 1 Fridge Top Cover(Black Big Leaf), 1Handle Cover and 3 Fridge Mats - 5...",appliances,All Appliances,https://m.media-amazon.com/images/I/715IHMOX4ML._AC_UL320_.jpg,https://www.amazon.in/Goel-Home-Decor-Exclusive-Decorative/dp/B09SBDCZ74/ref=sr_1_6315?qid=1679135949&s=appliances&sr=1-6315,3.9,17,₹219,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6290.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3913.pkl,62.10948,0,67.20948181152343
3914,6291,Akua Beat 50ml Cleaning Syringe I Injection compatible with Kent Gold I Kent Gold+ I Kent Optima I Tata Swach Water Purifi...,appliances,All Appliances,https://m.media-amazon.com/images/I/513nPeKJNxL._AC_UL320_.jpg,https://www.amazon.in/Cleaning-Syringe-Injection-compatible-Purifiers/dp/B0BLNTCT9T/ref=sr_1_6316?qid=1679135949&s=appliances&sr=1-6316,3.0,1,₹399,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6291.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3914.pkl,34.17596,0,34.47596054077148
3915,6292,"Osram Pureitec HNS G5 4 Watt for drinking water purifiers of Livpure, Havells, Aquaguard, Aquasure, Hindware, Faber etc, 1...",appliances,All Appliances,https://m.media-amazon.com/images/I/61Tu47LLKmL._AC_UL320_.jpg,https://www.amazon.in/Osram-Pureitec-HNS-G5-Watt/dp/B0BNKR2RJ9/ref=sr_1_6317?qid=1679135949&s=appliances&sr=1-6317,3.0,1,₹500,600.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6292.jpg,66000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3915.pkl,28.83719,0,29.13719062805176
3917,6294,Stylista Fridge top Cover Printed Leaf Pattern on Beige Base,appliances,All Appliances,https://m.media-amazon.com/images/I/51CdSBlp8cL._AC_UL320_.jpg,https://www.amazon.in/Stylista-fridge-printed-pattern-coffee/dp/B07CN2N7QM/ref=sr_1_6319?qid=1679135949&s=appliances&sr=1-6319,4.1,28,₹224,399.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6294.jpg,43890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3917.pkl,30.361387,0,38.761387252807616
3918,6295,"Ellonix Silver RO TFC Membrane Filter Cartridge| RO Membrane Dry | Reduces TDS by 96% to 98% | Dr. Aquagaurd,Livpure,Kent ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61q54fPin+L._AC_UL320_.jpg,https://www.amazon.in/Leakproof-Concealed-Nano-100-GPD/dp/B0BJ2CWT3M/ref=sr_1_6320?qid=1679135949&s=appliances&sr=1-6320,3.8,10,₹850,2500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6295.jpg,275000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3918.pkl,34.0561,1,37.55609893798828
3919,6296,American Micronic Premium Portable Air Purifier with Timer - Captures 99.97% of Viruses and Bacteria - Reduces Odors and C...,appliances,All Appliances,https://m.media-amazon.com/images/I/71CIH22fmBL._AC_UL320_.jpg,https://www.amazon.in/AMERICAN-MICRONIC-Activated-replacement-AMI-AP2-30Dx/dp/B09PC1PF7B/ref=sr_1_6321?qid=1679135949&s=appliances&sr=1-6321,4.3,15,"₹6,432",8990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6296.jpg,988900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3919.pkl,39.57135,1,44.57135009765625
3920,6298,"Krisha Enterprise Compatible for Pureit Cleaning Water Purifier Spare Part (Bellow Pump), White",appliances,All Appliances,https://m.media-amazon.com/images/I/21c7lq3U0gL._AC_UL320_.jpg,https://www.amazon.in/Krisha-Enterprise-Compatible-Cleaning-Purifier/dp/B09DD4SCG8/ref=sr_1_6323?qid=1679135949&s=appliances&sr=1-6323,4.2,83,₹250,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6298.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3920.pkl,39.434654,0,64.33465423583985
3921,6299,"Longway Creta 1200mm /48 Inch Remote Control High Speed Decorative Ceiling Fan with 2 Years Warranty (Golden, Pack of 1)",appliances,All Appliances,https://m.media-amazon.com/images/I/61wprLC-ZVL._AC_UL320_.jpg,https://www.amazon.in/Longway-Creta-Anti-dust-Decorative-Warranty/dp/B09QJR5ND5/ref=sr_1_6324?qid=1679135949&s=appliances&sr=1-6324,3.2,101,"₹1,839",3781.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6299.jpg,415910.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3921.pkl,41.70723,1,72.50722961425781
3922,6300,"Kuber Industries Polka Dots Printed Waterproof Canvas Laundry Bag, Toy Storage, Laundry Basket Organizer 45 L (Black & Whi...",appliances,All Appliances,https://m.media-amazon.com/images/I/715jfDas2IL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Waterproof-Organizer-CTKTC044991/dp/B089B7GSF4/ref=sr_1_6325?qid=1679135949&s=appliances&sr=1-6325,4.2,27,₹217,229.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6300.jpg,25190.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3922.pkl,52.751232,0,60.8512321472168
3923,6301,Saudeep India Green Marble Roti Maker/Green Marble Chakla 10 Inch Diameter,appliances,All Appliances,https://m.media-amazon.com/images/I/61A9w4eapvL._AC_UL320_.jpg,https://www.amazon.in/Saudeep-India-Marble-Chakla-Diameter/dp/B08J87RYL1/ref=sr_1_6326?qid=1679135949&s=appliances&sr=1-6326,4.0,235,₹385,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6301.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3923.pkl,40.335014,0,110.83501434326172
3924,6302,Small Personal Air Conditioners Mini Air Conditioner Portable AC Fan with 3 Wind Speed & Humidifier & 7 Colorful Nightligh...,appliances,All Appliances,https://m.media-amazon.com/images/I/71RWs4nAXjL._AC_UL320_.jpg,https://www.amazon.in/Personal-Conditioners-Conditioner-Humidifier-Nightlight/dp/B09PDHQ8TX/ref=sr_1_6327?qid=1679135949&s=appliances&sr=1-6327,3.1,85,"₹2,499",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6302.jpg,329890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3924.pkl,68.02157,1,94.02156829833984
3925,6303,Panama Overlock Machine (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/41LaS6snOpL._AC_UL320_.jpg,https://www.amazon.in/Panama-overlockmachine-Sewing-Machine-Black/dp/B073S5WZQR/ref=sr_1_6328?qid=1679135949&s=appliances&sr=1-6328,3.9,5,"₹4,399",5500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6303.jpg,605000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3925.pkl,34.61843,1,36.618431091308594
3926,6304,PGSA2Z Dc 12v Air Blower BFB1012VH BBQ Cooking Cooler Blower Fan,appliances,All Appliances,https://m.media-amazon.com/images/I/819vxlBUhlL._AC_UL320_.jpg,https://www.amazon.in/PGSA2Z-Blower-BFB1012VH-Cooking-Cooler/dp/B089QWQSMC/ref=sr_1_6329?qid=1679135949&s=appliances&sr=1-6329,4.1,42,₹750,1150.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6304.jpg,126500.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3926.pkl,44.471447,0,57.0714469909668
3927,6306,Philips HL7699/00 750-Watt Mixer Grinder (White/Grey),appliances,All Appliances,https://m.media-amazon.com/images/I/51K6LIe+JOL._AC_UL320_.jpg,https://www.amazon.in/Philips-HL7699-00-750-Watt-Grinder/dp/B00FMNH882/ref=sr_1_6331?qid=1679135949&s=appliances&sr=1-6331,4.2,1200,"₹5,695",6495.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6306.jpg,714450.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3927.pkl,36.03356,1,396.53356170654297
3928,6307,"Saiyam Stainless Steel Digital Electronic Kitchen Scale Weighing Machine for Food, Baking, Cooking for Home Use, Health an...",appliances,All Appliances,https://m.media-amazon.com/images/I/61BBilLnhSL._AC_UL320_.jpg,https://www.amazon.in/Saiyam-Stainless-Electronic-Kitchen-Scale/dp/B08X6BBSLN/ref=sr_1_6332?qid=1679135949&s=appliances&sr=1-6332,4.0,223,₹699,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6307.jpg,142890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3928.pkl,26.473251,0,93.37325134277343
3930,6309,Liznoriz Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale with Backlit LCD Display for Measuring Foo...,appliances,All Appliances,https://m.media-amazon.com/images/I/815aemQ+DOL._AC_UL320_.jpg,https://www.amazon.in/Liznoriz-Multipurpose-Electronic-Measuring-Vegetable/dp/B09R25Q3M7/ref=sr_1_6334?qid=1679135949&s=appliances&sr=1-6334,4.0,298,₹349,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6309.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3930.pkl,38.04933,0,127.44933166503905
3931,6310,"SANPEXA Yogurt Maker Machine, Stainless Steel Inner Container Electric Yogurt Maker, DIY Maker for Home Kitchen Plastic an...",appliances,All Appliances,https://m.media-amazon.com/images/I/41F2K0tk2kL._AC_UL320_.jpg,https://www.amazon.in/SANPEXA-Stainless-Container-Electric-Automatic/dp/B09NYDK1CS/ref=sr_1_6335?qid=1679135949&s=appliances&sr=1-6335,4.5,19,₹499,699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6310.jpg,76890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3931.pkl,36.59713,0,42.29712982177735
3932,6311,"Aluminium Kitchen Air Ventilation Jali (Silver, 2Pcs) 6 inch",appliances,All Appliances,https://m.media-amazon.com/images/I/5122eaaYTEL._AC_UL320_.jpg,https://www.amazon.in/Aluminium-Ventilator-Grill-2Pcs-inch/dp/B081VG5DVX/ref=sr_1_6336?qid=1679135949&s=appliances&sr=1-6336,3.8,32,₹285,550.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6311.jpg,60500.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3932.pkl,45.189575,0,54.7895751953125
3934,6313,"CHESTON Vacuum Cleaner Wet & Dry 15L Capacity | 1200W Motor with HEPA Filter, & Blower Function for Home Office Carpet Car...",appliances,All Appliances,https://m.media-amazon.com/images/I/61q-0DfS6JL._AC_UL320_.jpg,https://www.amazon.in/CHESTON-Cleaner-Capacity-Function-Cleaning/dp/B0BRJFT9TJ/ref=sr_1_6338?qid=1679135950&s=appliances&sr=1-6338,3.5,11,"₹3,099",9999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6313.jpg,1099890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3934.pkl,54.62021,1,58.42020874023437
3935,6314,"Wecook Stainless Steel Coffee Maker Big Size, 3-4 Cups, South Indian Coffee Maker, Drip Filter Coffee Maker",appliances,All Appliances,https://m.media-amazon.com/images/I/414PHQ08v2L._AC_UL320_.jpg,https://www.amazon.in/Wecook-Stainless-Coffee-Indian-Filter/dp/B0B67YK57G/ref=sr_1_6339?qid=1679135950&s=appliances&sr=1-6339,4.3,17,₹259,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6314.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3935.pkl,45.16912,0,50.26912078857422
3937,6316,"Lakshmi Outlet Drain Pipe for Front Load Washing Machines (1.5m),White",appliances,All Appliances,https://m.media-amazon.com/images/I/719p-4zp79L._AC_UL320_.jpg,https://www.amazon.in/Lakshmi-Outlet-Front-Washing-Machines/dp/B09DD71QCZ/ref=sr_1_6341?qid=1679135950&s=appliances&sr=1-6341,3.7,5,₹145,299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6316.jpg,32890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3937.pkl,70.11612,0,71.61611938476562
3938,6317,"Rexnord 21725 A2 W - Exhaust Fan (6"" x 6"" Round, Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/71Vz-elZ0GL._AC_UL320_.jpg,https://www.amazon.in/Rexnord-21725-A2-Exhaust-Round/dp/B07GD16BTH/ref=sr_1_6342?qid=1679135950&s=appliances&sr=1-6342,3.9,133,₹850,1250.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6317.jpg,137500.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3938.pkl,47.636307,0,87.53630676269532
3939,6318,Panasonic MX-AE375 (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/41wHFZEcQaL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-MX-AE375-Blue/dp/B0BH9C122L/ref=sr_1_6343_mod_primary_new?qid=1679135950&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6343,Get,0,"₹6,980",10995.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6318.jpg,1209450.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_3939.pkl,46.855812,1,47.355812072753906
