Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,embedding_path,embedding,price_ave,output,output_2v,brightness,light_or_dark
2440,2896,4467,"Usha 300mm Aeroclean Plus Metal Exhaust- Goodbye Oil and Dust Exhaust Fan for Kitchen, Double Ball Bearing Longer Life, Grey",appliances,All Appliances,https://m.media-amazon.com/images/I/81knV7hkZQL._AC_UL320_.jpg,https://www.amazon.in/Usha-Aeroclean-Plus-Goodbye-Metallic/dp/B07Z63RZ11/ref=sr_1_4468?qid=1679135846&s=appliances&sr=1-4468,3.8,251,,2215.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4467.jpg,243650.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2896.pkl,56.883297,0,132.18329696655277,0,118.74264948242188,dark
2441,2898,4469,ZooY 18 Pcs Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home Kitchen Camping Snack Seal Sealing Ba...,appliances,All Appliances,https://m.media-amazon.com/images/I/71pNJceKkdL._AC_UL320_.jpg,https://www.amazon.in/Plastic-Keeping-Kitchen-Camping-Multicolor/dp/B08J3V1N5J/ref=sr_1_4470?qid=1679135846&s=appliances&sr=1-4470,4.3,1947,,89.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4469.jpg,9790.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2898.pkl,65.16872,0,649.2687164306641,1,220.32781293526787,light
2442,2899,4470,"Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silicate Body, 1.8 L Capacity along with Cordless ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61UdR6x7Z1L._AC_UL320_.jpg,https://www.amazon.in/Inalsa-Electric-Kettle-Prism-Inox/dp/B08HLC7Z3G/ref=sr_1_4471?qid=1679135846&s=appliances&sr=1-4471,4.2,5314,"₹1,390",2995.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4470.jpg,329450.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2899.pkl,32.293594,1,1626.9935943603516,1,190.2246564854452,light
2443,2901,4472,"Clenom Multipurpose Fine Black Mist Spray & Black Empty Bottles 100ml (Pack of 5 ) for Face spray, Plans, Electronic Gadge...",appliances,All Appliances,https://m.media-amazon.com/images/I/71KlqvgV1PL._AC_UL320_.jpg,https://www.amazon.in/Clenom-Multipurpose-Bottles-Electronic-Cleaning/dp/B0B86B377W/ref=sr_1_4473?qid=1679135846&s=appliances&sr=1-4473,3.7,5,₹199,399.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4472.jpg,43890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2901.pkl,40.85502,0,42.355018615722656,0,127.69323226068771,dark
2444,2902,4474,Planet Noah Maxx Enviropure Power Saver & Money Saver(15kw Save Upto 40% Electricity Bill Everyday) Electricity Bill Killer,appliances,All Appliances,https://m.media-amazon.com/images/I/51UuhcQ45pL._AC_UL320_.jpg,https://www.amazon.in/Planet-Noah-Enviropure-Electricity-Everyday/dp/B0BD51SS1Z/ref=sr_1_4475?qid=1679135846&s=appliances&sr=1-4475,3.2,21,₹349.10,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4474.jpg,219890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2902.pkl,44.618492,0,50.91849212646484,0,126.92773975770926,dark
2445,2903,4475,"Rodak Vacuum Cleaner Hose, 32mm Inner Diameter, 40 mm Outer Diameter (2m) Black",appliances,All Appliances,https://m.media-amazon.com/images/I/81S0v1VOquL._AC_UL320_.jpg,https://www.amazon.in/RODAK-Vacuum-Cleaner-Compatible-Karcher/dp/B08LPH7ZK4/ref=sr_1_4476?qid=1679135846&s=appliances&sr=1-4476,4.0,121,₹980,1470.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4475.jpg,161700.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2903.pkl,63.638535,0,99.93853454589843,0,63.88502312499998,dark
2446,2904,4476,EVIZIA 2000W Electric Smokeless Portable Adjustable Temperature Control Indoor And Outdoor Barbeque Grill Set for Home Rem...,appliances,All Appliances,https://m.media-amazon.com/images/I/81fNc3rQcNL._AC_UL320_.jpg,https://www.amazon.in/EVIZIA-Smokeless-Adjustable-Temperature-Removable/dp/B0BHDHKQ61/ref=sr_1_4477?qid=1679135846&s=appliances&sr=1-4477,4.5,64,"₹1,499",3999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4476.jpg,439890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2904.pkl,93.54588,1,113.24588317871094,0,158.405771976461,dark
2447,2905,4477,Texum High Pressure Car Washer Repair Kit.,appliances,All Appliances,https://m.media-amazon.com/images/I/41kOS7D5zJL._AC_UL320_.jpg,https://www.amazon.in/Texum-High-Pressure-Washer-Repair/dp/B0BQJCPL2P/ref=sr_1_4478?qid=1679135846&s=appliances&sr=1-4478,3.0,2,₹379,699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4477.jpg,76890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2905.pkl,36.383636,0,36.983636474609376,0,199.0685409317485,light
2448,2906,4478,CNT Egg Boiling Tools for Perfect Egg Boil,appliances,All Appliances,https://m.media-amazon.com/images/I/41fM1D5CyXS._AC_UL320_.jpg,https://www.amazon.in/CNT-Boiling-Tools-Perfect-Boil/dp/B095C9NNJG/ref=sr_1_4479?qid=1679135846&s=appliances&sr=1-4479,4.1,105,₹225,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4478.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2906.pkl,36.00988,0,67.50988006591797,0,173.18339364111498,light
2449,2907,4479,"Ellonix 80 GPD RO TFC Membrane Filter Cartridge| RO Membrane Dry | Reduces TDS by 96% to 98% | Dr. Aquagaurd, Aquasure, Li...",appliances,All Appliances,https://m.media-amazon.com/images/I/61AV3UlFEfL._AC_UL320_.jpg,https://www.amazon.in/TDS-Compatible-Silver-Concealed-2000/dp/B0BJ2FW6LH/ref=sr_1_4480?qid=1679135846&s=appliances&sr=1-4480,3.9,96,₹800,2800.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4479.jpg,308000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2907.pkl,30.45282,1,59.75281982421875,0,221.95861424804684,light
2450,2908,4480,Microtek Pearl EM4160+ Automatic Voltage Stabilizer for AC up to 1.5 ton (160V-285V),appliances,All Appliances,https://m.media-amazon.com/images/I/41jj4wWWaSL._AC_UL320_.jpg,https://www.amazon.in/Microtek-Pearl-Automatic-Stabilizer-160V-285V/dp/B08B3YSNWX/ref=sr_1_4481_mod_primary_new?qid=1679135846&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4481,3.1,8,"₹2,047",3890.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4480.jpg,427900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2908.pkl,38.13651,1,41.03650894165039,0,208.48140956491716,light
2451,2909,4481,"V-Guard VIC 25 Induction 2000-Watts Manual Aluminium Induction Cooktop with 1 Burner, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/818F299kNUL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-VIC-Induction-Cooktop-2000/dp/B07Q2V33JP/ref=sr_1_4482?qid=1679135846&s=appliances&sr=1-4482,4.0,281,"₹2,699",3270.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4481.jpg,359700.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2909.pkl,37.568344,1,122.36834411621092,0,32.55627546065737,dark
2452,2910,4482,"Budan French Press Coffee Brewer and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass wit...",appliances,All Appliances,https://m.media-amazon.com/images/I/61hNPVh78bL._AC_UL320_.jpg,https://www.amazon.in/Budan-Filtration-Resistant-Borosilicate-marking/dp/B09VNNVYN1/ref=sr_1_4483?qid=1679135846&s=appliances&sr=1-4483,4.4,30,₹949,2999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4482.jpg,329890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2910.pkl,48.79364,1,58.29364013671875,0,196.87669730494966,light
2453,2911,4483,HREDOW Multi Color Measurement Measuring Spoon Cups 1 Set of 5 Pieces Multi Coloured - Kitchen Tool/Baking Tool (Plastic M...,appliances,All Appliances,https://m.media-amazon.com/images/I/51Z5oOjhxGL._AC_UL320_.jpg,https://www.amazon.in/HREDOW-Measurement-Measuring-Pieces-Coloured/dp/B095JXPJMS/ref=sr_1_4484?qid=1679135846&s=appliances&sr=1-4484,4.3,93,₹99,353.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4483.jpg,38830.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2911.pkl,58.363342,0,86.26334228515626,0,193.85682759476532,light
2454,2912,4484,Stylista ac Cover Set of Indoor and Outdoor Unit for 1.5 ton Capacity Floral Pattern Blueish Grey,appliances,All Appliances,https://m.media-amazon.com/images/I/61yEJ-qkP8L._AC_UL320_.jpg,https://www.amazon.in/Stylista-Split-Indoor-Outdoor-Capacity/dp/B07MK7MHK3/ref=sr_1_4485?qid=1679135846&s=appliances&sr=1-4485,3.9,927,₹499,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4484.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2912.pkl,53.069542,0,331.1695419311523,1,123.22576016270665,dark
2455,2913,4485,"Stylista Waterproof Front Load Washing Machine Cover Compatible for LG 5.5 kg, 6 kg & 6.5 kg",appliances,All Appliances,https://m.media-amazon.com/images/I/61iKSCcvTyL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Waterproof-Washing-Machine-Compatible/dp/B07ZBKK4CH/ref=sr_1_4486?qid=1679135846&s=appliances&sr=1-4486,3.9,31,₹599,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4485.jpg,98890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2913.pkl,46.41648,0,55.7164810180664,0,116.575496875,dark
2456,2914,4486,Platinagold Silent Mixer Grinder 1000 + watt series 1200 watt Heavy Duty Copper Motor with Multipurpose Jar function (Desi...,appliances,All Appliances,https://m.media-amazon.com/images/I/71M8AEXHJXL._AC_UL320_.jpg,https://www.amazon.in/PLATINAGOLD-Powerful-Stainless-1200W-1200VNU3JR/dp/B08TWF3FHK/ref=sr_1_4487?qid=1679135846&s=appliances&sr=1-4487,4.3,340,"₹4,559",5999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4486.jpg,659890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2914.pkl,31.608013,1,134.10801315307617,0,195.97597877358493,light
2457,2915,4487,"InstaCuppa French Press Coffee Maker 1000 ML, 304 Grade Stainless Steel Metal Build, 4 Part Superior Filtration, Double Wa...",appliances,All Appliances,https://m.media-amazon.com/images/I/51lr4lKhEvL._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Stainless-Filtration-Construction-Dishwasher/dp/B07Y2DVSGL/ref=sr_1_4488?qid=1679135846&s=appliances&sr=1-4488,4.6,596,"₹2,699",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4487.jpg,329890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2915.pkl,54.64585,1,233.9458511352539,0,170.76255225474685,light
2458,2916,4488,JIG'sMART Travel Electric Portable Kettle Foldable 600ML Collapsible Kettle Silicon 220V 50Hz Hot Water Boiler & Tea Heate...,appliances,All Appliances,https://m.media-amazon.com/images/I/51m0QksM5QL._AC_UL320_.jpg,https://www.amazon.in/JIGsMART-Electric-Collapsible-Travelling-Piece-Multicolor/dp/B09D3VJWR3/ref=sr_1_4489?qid=1679135848&s=appliances&sr=1-4489,3.9,162,₹594,1344.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4488.jpg,147840.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2916.pkl,47.503983,0,96.1039825439453,0,218.39315474759618,light
2459,2917,4489,Longway Super Dlx 4 Jar 750 Watt Mixer Grinder - Black & Grey | ABS body | Heavy Duty Motor | Nano-grinding technology | 3...,appliances,All Appliances,https://m.media-amazon.com/images/I/71a5fp2qmBL._AC_UL320_.jpg,https://www.amazon.in/Longway-Super-Dlx-Mixer-Grinder/dp/B0BMVR5ZHN/ref=sr_1_4490?qid=1679135848&s=appliances&sr=1-4490,3.4,64,"₹1,649",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4489.jpg,329890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2917.pkl,25.949827,1,45.64982719421387,0,198.2152105734767,light
2460,2918,4490,"iBELL SEK105 Highly Polished Stainless Steel Electric Kettle With Removable Lid, 0.5 Ltrs, 950W(Silver)",appliances,All Appliances,https://m.media-amazon.com/images/I/61UIziJJORL._AC_UL320_.jpg,https://www.amazon.in/iBELL-SEK105-Polished-Stainless-Electric/dp/B07KPXLZ5N/ref=sr_1_4491?qid=1679135848&s=appliances&sr=1-4491,4.1,1063,₹906,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4490.jpg,164890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2918.pkl,53.413116,0,372.3131164550781,1,135.49301996359225,dark
2461,2919,4491,Kuber Industries 3D Checkered Design PVC 2 Pieces Fridge/Refrigerator Handle Cover (Brown) - CTKTC39692,appliances,All Appliances,https://m.media-amazon.com/images/I/91XpmPSmCpL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Checkered-Design-Refrigerator/dp/B084HB5V5G/ref=sr_1_4492?qid=1679135848&s=appliances&sr=1-4492,3.3,22,₹40.15,199.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4491.jpg,21890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2919.pkl,72.36961,0,78.96961364746093,0,107.21275385968544,dark
2462,2920,4492,"Faber Ozonizer, Fruit & Vegetable Cleaner (Oxypure Iris)",appliances,All Appliances,https://m.media-amazon.com/images/I/61gaDqSV3YL._AC_UL320_.jpg,https://www.amazon.in/Faber-Ozonizer-Vegetable-Cleaner-Oxypure/dp/B08JMWM9KB/ref=sr_1_4493?qid=1679135848&s=appliances&sr=1-4493,3.4,152,₹890.50,5990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4492.jpg,658900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2920.pkl,64.499115,1,110.59911499023436,0,159.9881709277344,dark
2463,2921,4493,STARQ 1/4 Quick Connector QC Male Plug for Pressure Washer Fittings Male Threaded (Pack of 2),appliances,All Appliances,https://m.media-amazon.com/images/I/31D-j5cK-IL._AC_UL320_.jpg,https://www.amazon.in/STARQ-Connector-Pressure-Fittings-Threaded/dp/B08GL2568K/ref=sr_1_4494?qid=1679135848&s=appliances&sr=1-4494,4.2,270,₹349,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4493.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2921.pkl,51.234814,0,132.23481369018555,0,229.72034056886227,light
2464,2923,4495,Biflex TC 1LTR,appliances,All Appliances,https://m.media-amazon.com/images/I/41cjD-zh25L._AC_UL320_.jpg,https://www.amazon.in/Bifex-TC-Biflex-1LTR/dp/B07Z3LZ2LM/ref=sr_1_4496?qid=1679135848&s=appliances&sr=1-4496,4.3,93,,725.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4495.jpg,79750.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2923.pkl,55.3517,0,83.25169982910157,0,158.57131942708332,dark
2465,2924,4496,SAI PRASEEDA Air Cooler Grass_Symphony JUMBO Cooling Pads_24 x 24 Inches_Set Of 3 Pack_With 3 Iron Meshes And 2 Air Cooler...,appliances,All Appliances,https://m.media-amazon.com/images/I/81eYE131haL._AC_UL320_.jpg,https://www.amazon.in/SAI-PRASEEDA-Grass_Symphony-Inches_Set-Perfumes_Suitable/dp/B08VGLXQWB/ref=sr_1_4497?qid=1679135848&s=appliances&sr=1-4497,3.5,54,₹539,1099.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4496.jpg,120890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2924.pkl,42.636,0,58.83600158691407,0,214.14346570202463,light
2466,2926,4498,BLUEDOT'S 1 Fridge Top Cover with 2 Handle Cover and 4 Fridge mat (Mor Design),appliances,All Appliances,https://m.media-amazon.com/images/I/41-InzpELLL._AC_UL320_.jpg,https://www.amazon.in/BLUEDOTS-Fridge-Cover-Handle-Design/dp/B09XLM1RGJ/ref=sr_1_4499?qid=1679135848&s=appliances&sr=1-4499,3.7,93,₹275,489.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4498.jpg,53790.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2926.pkl,42.68554,0,70.58553924560547,0,167.44063655155642,light
2467,2928,4500,"skyzone ABS Plastic Manual Non-Electric Hand Blender Mixer for Whipping Cream and Egg Beater , White",appliances,All Appliances,https://m.media-amazon.com/images/I/51R6-VkalZS._AC_UL320_.jpg,https://www.amazon.in/skyzone-Plastic-Non-Electric-Blender-Whipping/dp/B097C3GMK1/ref=sr_1_4501?qid=1679135848&s=appliances&sr=1-4501,4.2,45,₹399,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4500.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2928.pkl,41.998524,0,55.4985237121582,0,228.03376290948276,light
2468,2930,4502,"TATA SWACH UHF Filter 6000 Liter for CRISTELLA Advance, Desire Plus, TATA Steel Water Purifier - Gravity Based Ultra Filtr...",appliances,All Appliances,https://m.media-amazon.com/images/I/71ToBAbuREL._AC_UL320_.jpg,https://www.amazon.in/TATA-Filter-CRISTELLA-Advance-Purifier/dp/B08NX9DB1S/ref=sr_1_4503?qid=1679135848&s=appliances&sr=1-4503,4.1,510,,699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4502.jpg,76890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2930.pkl,40.66873,0,193.66873168945312,0,187.35988573369565,light
2469,2931,4503,"Goodlife Aqua 1/4"" RO Connector Pack Connectors Pack for RO UV UF Water Filters Purifiers with 10 Meter Pipe 19 Elbow 15 m...",appliances,All Appliances,https://m.media-amazon.com/images/I/415zMoTCAlL._AC_UL320_.jpg,https://www.amazon.in/Goodlife-Connector-Connectors-Filters-Purifiers/dp/B09X5M8SCN/ref=sr_1_4504?qid=1679135848&s=appliances&sr=1-4504,5.0,1,₹249,600.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4503.jpg,66000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2931.pkl,42.00034,0,42.30033950805664,0,232.78911514246323,light
2470,2932,4504,Stylista Washing Machine Cover Compatible for LG 8 kg T9077NEDL1 Fully-Automatic Top Load Floral Grey,appliances,All Appliances,https://m.media-amazon.com/images/I/61uwKi47JUL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Washing-Compatible-T9077NEDL1-Fully-Automatic/dp/B082VJZB7T/ref=sr_1_4505?qid=1679135848&s=appliances&sr=1-4505,3.9,283,₹499,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4504.jpg,98890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2932.pkl,48.258865,0,133.1588653564453,0,135.7191364583333,dark
2471,2933,4505,"MMTool PRODUCTS Electric Air Blower Body Cover and Fan- Air Blower Accessories Body and Fan, Suitable for EB-40",appliances,All Appliances,https://m.media-amazon.com/images/I/61T-3ppoDsL._AC_UL320_.jpg,https://www.amazon.in/MMTool-PRODUCTS-Blower-Body-Cover/dp/B0BBQW2T8Q/ref=sr_1_4506?qid=1679135848&s=appliances&sr=1-4506,4.6,3,₹299,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4505.jpg,98890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2933.pkl,64.878746,0,65.77874603271485,0,205.2194414410828,light
2472,2934,4506,Khaitan Freedom Hi-Speed Economy Ceiling Fan-Brown,appliances,All Appliances,https://m.media-amazon.com/images/I/51W3o-R8xtL._AC_UL320_.jpg,https://www.amazon.in/Khaitan-Freedom-Hi-Speed-Economy-Fan-Brown/dp/B0BR3JXWV8/ref=sr_1_4507?qid=1679135848&s=appliances&sr=1-4507,5.0,5,"₹1,480",1975.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4506.jpg,217250.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2934.pkl,33.97251,0,35.472511291503906,0,233.98252419921874,light
2473,2935,4508,"AJS spares""Chutney Jar Lid for PANASONIC Mixer Models MX-AC555, MX-AC400, MX-AC350, MX-AC310, MX-AC300, MX-AC250, MX-AC22...",appliances,All Appliances,https://m.media-amazon.com/images/I/71JsMpXQ4lL._AC_UL320_.jpg,https://www.amazon.in/AJS-spares-Compatible-PANASONIC-MX-AC555/dp/B07ZY4LYPW/ref=sr_1_4509?qid=1679135848&s=appliances&sr=1-4509,4.2,52,₹329,445.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4508.jpg,48950.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2935.pkl,40.878624,0,56.478623962402345,0,203.0506821812914,light
2474,2936,4509,Sujata KI-28012 900-Watt Juicer Mixer Grinder with 2 Jars (White),appliances,All Appliances,https://m.media-amazon.com/images/I/71LXbxB4BiL._AC_UL320_.jpg,https://www.amazon.in/Sujata-KI-28012-900-Watt-Juicer-Grinder/dp/B07H334GP5/ref=sr_1_4510?qid=1679135848&s=appliances&sr=1-4510,4.4,379,"₹5,849",7929.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4509.jpg,872190.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2936.pkl,47.211918,1,161.41191787719723,0,215.2727628754845,light
2475,2937,4510,Shoponwheelz Stainless South Indian Filter Coffee Maker (Coffee Filter 100ml),appliances,All Appliances,https://m.media-amazon.com/images/I/51cLuobZOJL._AC_UL320_.jpg,https://www.amazon.in/Shoponwheelz-Stainless-Indian-Filter-Coffee/dp/B08MD28YHL/ref=sr_1_4511?qid=1679135848&s=appliances&sr=1-4511,4.1,66,₹217,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4510.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2937.pkl,44.80516,0,64.60516052246093,0,223.6791860877404,light
2476,2938,4511,"Zenith Teflon Ironing Shoe Electric Steam Iron Part for Protect Fabric Cotton Cloth Teflon Shoe (1, ES 300L)",appliances,All Appliances,https://m.media-amazon.com/images/I/41jxggIuN3S._AC_UL320_.jpg,https://www.amazon.in/Zenith-Teflon-Ironing-Electric-Protect/dp/B091J4TD73/ref=sr_1_4512?qid=1679135848&s=appliances&sr=1-4512,3.8,69,₹349,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4511.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2938.pkl,56.192623,0,76.89262313842774,0,224.56113826291082,light
2477,2939,4536,"Kuber Industries Disney Print 2 Pieces Waterproof Canvas Laundry Bag, Toy Storage, Laundry Basket Organizer 45 L (Black) C...",appliances,All Appliances,https://m.media-amazon.com/images/I/81c7sAUGEaL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Waterproof-Organizer-CTKTC045415/dp/B089B7FP7D/ref=sr_1_4537?qid=1679135850&s=appliances&sr=1-4537,Get,0,,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4536.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2939.pkl,49.942772,0,49.94277191162109,0,96.8860379563053,dark
2478,2940,4537,"Padmashree Mixer Grinder Jar Set of 3 | Stainless Steel Jar for Mixer | 1 Chutney Jar, 1 Medium Jar, 1 Large Jar | Mixer J...",appliances,All Appliances,https://m.media-amazon.com/images/I/71s-nccU6AL._AC_UL320_.jpg,https://www.amazon.in/Padmashree-Jar-Set-Stainless-Steel/dp/B0B1V7H4ZC/ref=sr_1_4538?qid=1679135850&s=appliances&sr=1-4538,3.0,223,₹709,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4537.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2940.pkl,57.652344,0,124.55234375,0,165.29200898749997,light
2479,2941,4538,DIVYA Premium DP-88 Infrared Cooktop with Grill 2000 Watts Black (All Utensils Compatible),appliances,All Appliances,https://m.media-amazon.com/images/I/816FZRsUplL._AC_UL320_.jpg,https://www.amazon.in/DIVYA-Premium-Infrared-Cooktop-use-able/dp/B08Z3JKR7F/ref=sr_1_4539?qid=1679135850&s=appliances&sr=1-4539,3.5,143,"₹3,550",6500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4538.jpg,715000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2941.pkl,44.25019,1,87.65019073486329,0,114.97826559619813,dark
2480,2942,4539,"Konvio Neer Stainless Steel Non-electric Gravity Water Filter and Purifier With 18 Litre Storage, Includes 2 + 2 Ceramic C...",appliances,All Appliances,https://m.media-amazon.com/images/I/614TEUfNKvL._AC_UL320_.jpg,https://www.amazon.in/Stainless-Non-electric-Gravity-Purifier-Storage/dp/B096FGV3KH/ref=sr_1_4540?qid=1679135850&s=appliances&sr=1-4540,3.8,706,"₹2,499",4499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4539.jpg,494890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2942.pkl,53.76729,1,266.06728820800777,0,194.36525279471545,light
2481,2943,4540,"Eagle Countertop Electronic Weight Machine, 40 kg Capacity, Accuracy 5 g, Numeric Keypad Rechargeable Battery, Tare Functi...",appliances,All Appliances,https://m.media-amazon.com/images/I/61N-cfqiWPL._AC_UL320_.jpg,https://www.amazon.in/EAGLE-EPC-200-Weighing-computing-Rechargeable/dp/B09CTQ5MZY/ref=sr_1_4541?qid=1679135850&s=appliances&sr=1-4541,3.8,27,"₹2,780.90",4999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4540.jpg,549890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2943.pkl,32.401745,1,41.0017448425293,0,165.83612403846155,light
2482,2944,4541,SHRITHU Bottle Shelf for Fridge Trivet Bottles Opal Shelf 16 Inch Compatible with Whirlpool Mastermind Double Door Refrige...,appliances,All Appliances,https://m.media-amazon.com/images/I/61xhsL4rX4L._AC_UL320_.jpg,https://www.amazon.in/SHRITHU-Compatible-Whirlpool-Mastermind-Refrigerator/dp/B08DJYNF6F/ref=sr_1_4542?qid=1679135850&s=appliances&sr=1-4542,4.2,16,₹399,799.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4541.jpg,87890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_2944.pkl,23.706242,0,28.506241607666016,0,232.9944459296218,light
