Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,avg_brightness,light_or_dark,T_proxy,outcome,y0,y1,T_plus_pu,T_plus_reg
8196,USHA EI 3702 1000-Watt Dry Iron (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/61IAqW6-ZrL._AC_UL320_.jpg,https://www.amazon.in/USHA-EI-3702-1000-Watt-Iron/dp/B07GXSXW88/ref=sr_1_8221?qid=1679136054&s=appliances&sr=1-8221,4.1,433,₹714,1090.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8196.jpg,119900.0,3430.654494375574,1,175.86836946022726,0,0,1,0.4762855543971216,0.669311116315417,1,1
74,"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, u...",appliances,All Appliances,https://m.media-amazon.com/images/I/71W2XPQdBqL._AC_UL320_.jpg,https://www.amazon.in/PHILIPS-Handheld-Garment-STH3000-20/dp/B08TM71L54/ref=sr_1_75?qid=1679135589&s=appliances&sr=1-75,4.0,1553,"₹3,995",4095.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance74.jpg,450450.0,1789.6751862515243,0,199.71165959302323,1,1,1,0.5237144456028783,0.7099062981119446,1,1
8403,TruSens Z-2000 Air Purifier | Remote SensorPod | 360 HEPA Filtration with Dupont Filter | UV Light Sterilization Kills Bac...,appliances,All Appliances,https://m.media-amazon.com/images/I/71+MUypt6zL._AC_UL320_.jpg,https://www.amazon.in/TruSens-SensorPod-Filtration-Sterilization-Allergens/dp/B07W8J3BCW/ref=sr_1_8428?qid=1679136066&s=appliances&sr=1-8428,4.0,102,"₹10,734.49",34499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8403.jpg,3794890.0,8062.9521141601535,1,180.4723204108392,0,0,0,0.4762855543971216,0.669311116315417,0,0
2416,Absorbia Moisture Absorber & Odour Buster with Activated Charcoal |Family Pack of 3 (300 gms X 3 Boxes) |Absorption Capaci...,appliances,All Appliances,https://m.media-amazon.com/images/I/61gLY9ByWEL._AC_UL320_.jpg,https://www.amazon.in/Absorbia-Moisture-Absorber-Activated-Charcoal/dp/B01LWMMYGN/ref=sr_1_2417?qid=1679135730&s=appliances&sr=1-2417,4.2,692,₹526,549.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2416.jpg,60390.0,12581.281173425046,1,165.05521303571427,0,0,0,0.4762855543971216,0.669311116315417,0,0
609,Usha Immersion Heater (2410) 1000-Watt with Shock Protection (Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/812p0M3wOBL._AC_UL320_.jpg,https://www.amazon.in/Usha-Immersion-Heater-1000-Watt-Protection/dp/B00P0R9BO4/ref=sr_1_610?qid=1679135623&s=appliances&sr=1-610,4.1,7402,₹479,590.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance609.jpg,64900.0,7765.999248734376,1,224.73466992187497,1,1,1,0.4762855543971216,0.669311116315417,1,1
9401,"SHINGALA ENTERPRIS Uzox Milk Frother Handheld, Battery Operated Electric Drink Coffee Mixer , Coffee foam maker, Cappuccin...",appliances,All Appliances,https://m.media-amazon.com/images/I/71JMgDl7IYS._AC_UL320_.jpg,https://www.amazon.in/SHINGALA-ENTERPRISE-Handheld-Cappuccino-Multicolour/dp/B095VQLZYS/ref=sr_1_9426?qid=1679136118&s=appliances&sr=1-9426,3.3,478,₹229,399.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance9401.jpg,43890.0,2312.24594602623,0,147.95238216796872,0,0,0,0.5237144456028783,0.7099062981119446,0,0
7837,"Whirlpool 190 L 3 Star Direct Cool Single Door Refrigerator (WDE 205 CLS PLUS 3S Wine Radiance (72188, 2022 Model)",appliances,All Appliances,https://m.media-amazon.com/images/I/51soBqvCGvL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Refrigerator-Radiance-72188/dp/B098Q4CCCF/ref=sr_1_7862?qid=1679136035&s=appliances&sr=1-7862,4.3,321,"₹14,490",17200.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7837.jpg,1892000.0,2991.6051046231228,0,106.56629758133562,0,0,0,0.5237144456028783,0.7099062981119446,0,0
2623,"PrettyKrafts Water Purifier RO Cover for Aquaguard, Kent Grand, Kent Pearl Ro Body Cover for Kent Grand Plus, Multi Checks",appliances,All Appliances,https://m.media-amazon.com/images/I/71hzAa+AbVS._AC_UL320_.jpg,https://www.amazon.in/PrettyKrafts-Water-Purifier-Aquaguard-Checks/dp/B0976ZKJR3/ref=sr_1_2624?qid=1679135743&s=appliances&sr=1-2624,3.8,165,₹247,699.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2623.jpg,76890.0,28780.67930692468,1,155.52959751184835,0,0,1,0.4762855543971216,0.669311116315417,1,0
3242,"AGARO Grand Electric Goose Neck Kettle, 800 ml, Hot Water, Tea, Coffee, Stainless Steel Body, Narrow Neck, Adjustable Temp...",appliances,All Appliances,https://m.media-amazon.com/images/I/61kV5W2SouL._AC_UL320_.jpg,https://www.amazon.in/AGARO-Electric-Stainless-Adjustable-Temperature/dp/B0BNPS1N4M/ref=sr_1_3243?qid=1679135778&s=appliances&sr=1-3243,4.5,8,"₹3,599",5999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3242.jpg,659890.0,2300.875879656608,0,163.8152058266129,0,0,0,0.5237144456028783,0.7099062981119446,1,1
7560,"Baltra Promo (550 Watt) Mixer Grinder 2 Steel Jars Turquoise Green & White (ISI Certified, 2year warranty with Doorstep Se...",appliances,All Appliances,https://m.media-amazon.com/images/I/51Ir37Kz-fS._AC_UL320_.jpg,https://www.amazon.in/Baltra-Promo-Mixer-Grinder-Stainless/dp/B08W3F1VBB/ref=sr_1_7585?qid=1679136020&s=appliances&sr=1-7585,3.8,1753,"₹1,399",2950.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7560.jpg,324500.0,2497.3965144542094,0,208.87441119156503,1,1,0,0.5237144456028783,0.7099062981119446,1,1
674,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61macycmDRL._AC_UL320_.jpg,https://www.amazon.in/American-Micronic-AMI-VCD21-1600WDx-Wet-1600Watts-21-litres-Stainless/dp/B072NCN9M4/ref=sr_1_675?qid=1679135628&s=appliances&sr=1-675,4.2,3297,"₹8,886",11850.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance674.jpg,1303500.0,6201.161492688272,1,157.5404587957317,0,0,1,0.4762855543971216,0.669311116315417,0,0
4489,Longway Super Dlx 4 Jar 750 Watt Mixer Grinder - Black & Grey | ABS body | Heavy Duty Motor | Nano-grinding technology | 3...,appliances,All Appliances,https://m.media-amazon.com/images/I/71a5fp2qmBL._AC_UL320_.jpg,https://www.amazon.in/Longway-Super-Dlx-Mixer-Grinder/dp/B0BMVR5ZHN/ref=sr_1_4490?qid=1679135848&s=appliances&sr=1-4490,3.4,64,"₹1,649",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4489.jpg,329890.0,3059.846041060337,0,198.2152105734767,1,1,1,0.5237144456028783,0.7099062981119446,1,1
2299,"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover...",appliances,All Appliances,https://m.media-amazon.com/images/I/51mwqlicpIL._AC_UL320_.jpg,https://www.amazon.in/Bulfyss-Plastic-Remover-Cleaner-Remover/dp/B07HK53XM4/ref=sr_1_2300?qid=1679135724&s=appliances&sr=1-2300,3.5,1402,₹289,599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2299.jpg,65890.0,2089.056368190144,0,229.68516940298508,1,1,1,0.5237144456028783,0.7099062981119446,1,1
4235,USHA Heleous 1220mm Premium BLDC Ceiling Fan with Rust Free ABS Blades and RF Remote (White),appliances,All Appliances,https://m.media-amazon.com/images/I/614zUrd+E-L._AC_UL320_.jpg,https://www.amazon.in/USHA-Heleous-1220mm-Blades-Ceiling/dp/B08GB396QB/ref=sr_1_4236?qid=1679135833&s=appliances&sr=1-4236,3.9,306,"₹7,199",10290.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4235.jpg,1131900.0,194.5471596693204,0,248.43577621323533,1,1,1,0.5237144456028783,0.7099062981119446,1,1
7916,Sms Full Thread Hex Solid Stainless Steel Bolt and Nut with Double Washer (3/8 x 2 Inch) - Set Of 6 Pcs,appliances,All Appliances,https://m.media-amazon.com/images/I/21Heww1EvqL._AC_UL320_.jpg,https://www.amazon.in/Sms-Thread-Stainless-Double-Washer/dp/B01CI9IT2G/ref=sr_1_7941?qid=1679136039&s=appliances&sr=1-7941,3.9,10,₹280,699.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7916.jpg,76890.0,726.861706136299,0,229.8268162077974,1,1,1,0.5237144456028783,0.7099062981119446,1,1
266,Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/61eudJ-tfCS._AC_UL320_.jpg,https://www.amazon.in/Dr-Trust-Electronic-Kitchen-Weighing/dp/B07BKSSDR2/ref=sr_1_267?qid=1679135601&s=appliances&sr=1-267,4.0,3773,₹899,1900.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance266.jpg,209000.0,5630.394613099843,1,158.12518545,0,0,1,0.4762855543971216,0.669311116315417,0,0
655,"IFB 30 L Convection Microwave Oven (30FRC2, Floral Pattern & Black, With Starter Kit)",appliances,All Appliances,https://m.media-amazon.com/images/I/717XfVZ0iOL._AC_UL320_.jpg,https://www.amazon.in/IFB-Convection-Microwave-30FRC2-Pattern/dp/B016XZP3DY/ref=sr_1_656?qid=1679135626&s=appliances&sr=1-656,4.4,2708,"₹14,990",20990.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance655.jpg,2308900.0,19085.61356082072,1,70.77186333220108,0,0,0,0.4762855543971216,0.669311116315417,0,0
6580,Uvasaggaharam Battery Operated Lint Remover Fur Remover Bhur Machine Cloth Shaver Ball Hair Remover Machine for All Woolen...,appliances,All Appliances,https://m.media-amazon.com/images/I/31g2BiAmVjL._AC_UL320_.jpg,https://www.amazon.in/Uvasaggaharam-Battery-Operated-Remover-Sweaters/dp/B098FG3YSQ/ref=sr_1_6605?qid=1679135966&s=appliances&sr=1-6605,3.9,91,₹319,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6580.jpg,109890.0,2217.538901374893,0,196.9251629389045,1,1,1,0.5237144456028783,0.7099062981119446,1,1
7499,DM Product Non-Stick Aluminum Gas Toaster Cum Sandwich Maker | Gas Sandwich Toaster (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/41uZL79H8ZL._AC_UL320_.jpg,https://www.amazon.in/Product-Non-Stick-Aluminum-Toaster-Sandwich/dp/B07HXVJSGV/ref=sr_1_7524?qid=1679136016&s=appliances&sr=1-7524,5.0,1,₹371,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7499.jpg,109890.0,782.5668631915984,0,135.07098578893442,0,0,0,0.5237144456028783,0.7099062981119446,0,0
4999,JPT Washer Turbo Rotating Brass Nozzle with I/4 Male Connector,appliances,All Appliances,https://m.media-amazon.com/images/I/71mfs8p7ruL._AC_UL320_.jpg,https://www.amazon.in/JPT-Washer-Rotating-Nozzle-Connector/dp/B08QJLL2HR/ref=sr_1_5024?qid=1679135876&s=appliances&sr=1-5024,4.2,134,"₹1,798",3259.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4999.jpg,358490.0,2833.865274969725,0,152.6601154551631,0,0,1,0.5237144456028783,0.7099062981119446,0,0
877,"Geek Aire GF6 8 Inch Rechargeable Mini Table Fan with LED Light | Portable, Oscillating, Small Size and USB Charging | Cap...",appliances,All Appliances,https://m.media-amazon.com/images/I/71wDKmiAqqL._AC_UL320_.jpg,https://www.amazon.in/Geek-Rechargeable-Battery-night-light/dp/B08BHZNDMQ/ref=sr_1_878?qid=1679135639&s=appliances&sr=1-878,3.9,602,"₹2,988",3999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance877.jpg,439890.0,14699.84037982384,1,216.8261144148936,1,1,0,0.4762855543971216,0.669311116315417,1,1
3530,"Marvella Mini Foldable Top Load Washing Machine Portable, Small Automatic Cleaning Washer with Capacity of 2 kg, Multicolour",appliances,All Appliances,https://m.media-amazon.com/images/I/414PgtM3uKL._AC_UL320_.jpg,https://www.amazon.in/Marvella-Foldable-Portable-Automatic-Multicolour/dp/B0BQ3L5YLB/ref=sr_1_3531?qid=1679135795&s=appliances&sr=1-3531,3.1,20,"₹2,999",6999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3530.jpg,769890.0,2087.938336989509,0,222.53405392259413,1,1,1,0.5237144456028783,0.7099062981119446,1,1
3391,Ellonix 10 Inch Pre Filter for Domestic RO Water Purifier (PF) Original Pre Filter | Aquagaurd Pre Filter Compatible | Out...,appliances,All Appliances,https://m.media-amazon.com/images/I/613qYJ62kAL._AC_UL320_.jpg,https://www.amazon.in/Domestic-Aquagaurd-Compatible-Nos-Candle/dp/B0BM4BK7BK/ref=sr_1_3392?qid=1679135786&s=appliances&sr=1-3392,3.8,7,₹800,1300.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3391.jpg,143000.0,860.7576906677245,0,212.98629025390625,1,1,0,0.5237144456028783,0.7099062981119446,1,1
4048,"Bajaj 800 ml Chop Pro Chopper with Whisking Blade (Black, Small, 300 Watts)",appliances,All Appliances,https://m.media-amazon.com/images/I/411Y3ChhZFL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Chopper-Whisking-Blade-black/dp/B08WCL9J43/ref=sr_1_4049?qid=1679135822&s=appliances&sr=1-4049,3.6,320,"₹1,557",2150.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4048.jpg,236500.0,1328.4604075256293,0,173.56485052301258,0,0,1,0.5237144456028783,0.7099062981119446,0,0
222,"BlendLife Pro Portable Blender For Juices, Shakes, Smoothies, Baby Food & So Much More. 210Watt and 4000MAH Rechargeable B...",appliances,All Appliances,https://m.media-amazon.com/images/I/51l550plfvL._AC_UL320_.jpg,https://www.amazon.in/BLENDLIFE-Rechargeable-Portable-Blender-Leakproof/dp/B09TQT374D/ref=sr_1_223?qid=1679135598&s=appliances&sr=1-223,3.8,148,"₹2,299",3999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance222.jpg,439890.0,6151.476869008249,1,158.61817549568966,0,0,0,0.4762855543971216,0.669311116315417,0,0
8363,"INF Ironing Board Cover with 5 MM Thick Padding, Scorch & Stain Resistant, Heat Resistant, Fits Standard Small Boards of 1...",appliances,All Appliances,https://m.media-amazon.com/images/I/41VkCU2HvyL._AC_UL320_.jpg,https://www.amazon.in/INF-Ironing-Padding-Resistant-Standard/dp/B09QGQ3WNY/ref=sr_1_8388?qid=1679136064&s=appliances&sr=1-8388,4.3,9,₹499,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8363.jpg,109890.0,3949.1657003601326,1,173.2529328218563,0,0,1,0.4762855543971216,0.669311116315417,0,0
8644,"KENT Smart Atta and Bread Maker, WHITE, STANDARD, 16106",appliances,All Appliances,https://m.media-amazon.com/images/I/61FOSpJMfBL._AC_UL320_.jpg,https://www.amazon.in/KENT-Smart-Bread-STANDARD-16106/dp/B09SZ63ZTV/ref=sr_1_8669?qid=1679136078&s=appliances&sr=1-8669,3.7,8,"₹5,499",9750.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8644.jpg,1072500.0,2654.4699473532187,0,220.3675740533759,1,1,1,0.5237144456028783,0.7099062981119446,1,1
7019,KUTTROS Washing Machine Feet Pads Anti Vibration Pads for Washing Machine Shock Absorber Noise Cancelling Washing Machine ...,appliances,All Appliances,https://m.media-amazon.com/images/I/71TPJKkbSrL._AC_UL320_.jpg,https://www.amazon.in/KUTTROS-Washing-Vibration-Absorber-Cancelling/dp/B0BH1CSL73/ref=sr_1_7044?qid=1679135989&s=appliances&sr=1-7044,4.0,1,₹249,399.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7019.jpg,43890.0,7705.1428223281155,1,175.86754076658573,0,0,0,0.4762855543971216,0.669311116315417,0,0
6655,"LG 28 L Convection Microwave Oven (MC2886SFU, Silver, Diet Fry)",appliances,All Appliances,https://m.media-amazon.com/images/I/61Rzf26SXCL._AC_UL320_.jpg,https://www.amazon.in/LG-Convection-Microwave-MC2886SFU-Silver/dp/B01LW06I1S/ref=sr_1_6680?qid=1679135970&s=appliances&sr=1-6680,4.4,358,"₹14,890",19599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6655.jpg,2155890.0,5244.453526231186,1,80.96498720751232,0,0,1,0.4762855543971216,0.669311116315417,0,0
2536,Dyson Air Purifier Cool TP07 (White/Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/41vFRvbqvTL._AC_UL320_.jpg,https://www.amazon.in/Dyson-Purifier-Activated-Enabled-TP07/dp/B09FKHNM6K/ref=sr_1_2537?qid=1679135737&s=appliances&sr=1-2537,4.4,324,"₹39,900",56900.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2536.jpg,6259000.0,17758.088608241505,1,210.6476715435606,1,1,1,0.4762855543971216,0.669311116315417,1,1
7843,Reverbo Replenishment Kit | Replacement Parts | Accessories Compatible with Ecovacs Deebot Ozmo 920 | 950 | T5 | T8 | T8 A...,appliances,All Appliances,https://m.media-amazon.com/images/I/61i2avIidFL._AC_UL320_.jpg,https://www.amazon.in/Reverbo-Replenishment-Replacement-Accessories-Compatible/dp/B097LD4DP1/ref=sr_1_7868?qid=1679136035&s=appliances&sr=1-7868,3.6,42,"₹1,189",2000.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7843.jpg,220000.0,6901.9407406022365,1,206.4119945564516,1,1,1,0.4762855543971216,0.669311116315417,1,1
1237,Halonix CUBOID 400mm Ceiling Fan with Built-in LED Light and Remote (White),appliances,All Appliances,https://m.media-amazon.com/images/I/51i2nMORt4L._AC_UL320_.jpg,https://www.amazon.in/Halonix-Cuboid-Ceiling-Built-Remote/dp/B07NBVX6SN/ref=sr_1_1238?qid=1679135660&s=appliances&sr=1-1238,3.8,885,"₹5,997",7000.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1237.jpg,770000.0,2371.191824325821,0,236.8382336956521,1,1,1,0.5237144456028783,0.7099062981119446,1,1
7660,"Multipurpose Food Snack Storage Clips Plastic, Packet Sealing Clamps, Manual Bag Sealer, Food Pouch Clip, Bag Zipper for H...",appliances,All Appliances,https://m.media-amazon.com/images/I/712md9X0CUS._AC_UL320_.jpg,https://www.amazon.in/Multipurpose-Storage-Plastic-Sealing-Multicolor/dp/B09RWT7FWZ/ref=sr_1_7685?qid=1679136026&s=appliances&sr=1-7685,4.1,9,,110.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7660.jpg,12100.0,9989.95469114704,1,220.6274729910714,1,1,0,0.4762855543971216,0.669311116315417,1,1
6556,"OCEAN STAR RO Filters Float Valve and Auto Cut Off Switch for RO Models with Bottom Water Tank, Grand Float switch, Auto c...",appliances,All Appliances,https://m.media-amazon.com/images/I/41R208jwbPL._AC_UL320_.jpg,https://www.amazon.in/OCEAN-STAR-Filters-Switch-Models/dp/B0B5H8VSG6/ref=sr_1_6581?qid=1679135964&s=appliances&sr=1-6581,3.2,6,₹115,499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6556.jpg,54890.0,855.8912982860488,0,234.60187082188648,1,1,0,0.5237144456028783,0.7099062981119446,1,1
4834,KELTRON Original Capacitor for Fan 2.5 mfd - White - Pack of 2,appliances,All Appliances,https://m.media-amazon.com/images/I/51+3UycbesL._AC_UL320_.jpg,https://www.amazon.in/KELTRON-Original-Capacitor-Fan-Pack/dp/B08BYNF9XS/ref=sr_1_4835?qid=1679135866&s=appliances&sr=1-4835,4.3,117,₹178,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4834.jpg,109890.0,2320.4474995075407,0,247.6630477850877,1,0,1,0.5237144456028783,0.7099062981119446,1,1
8736,"Seazone Ro Both Side 1/4"" Push Fit OD Tube Ball Valve Quick Connect Fitting for RO Water System- 5 Pcs",appliances,All Appliances,https://m.media-amazon.com/images/I/61UId8mtu-L._AC_UL320_.jpg,https://www.amazon.in/Seazone-Valve-Connect-Fitting-System/dp/B08DY7T3WZ/ref=sr_1_8761?qid=1679136083&s=appliances&sr=1-8761,4.6,49,₹259,500.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8736.jpg,55000.0,1810.6634628478264,0,233.48886715299685,1,1,0,0.5237144456028783,0.7099062981119446,1,1
1423,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),appliances,All Appliances,https://m.media-amazon.com/images/I/81eVsU9t8FL._AC_UL320_.jpg,https://www.amazon.in/Philips-HD9306-06-1-5-Litre-Multicolor/dp/B00TI8E7BI/ref=sr_1_1424?qid=1679135672&s=appliances&sr=1-1424,4.4,2569,"₹2,560",3295.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1423.jpg,362450.0,2635.109664217939,0,151.27494214965398,0,0,0,0.5237144456028783,0.7099062981119446,0,0
8626,"ADORMA FDW 50L 600W Food Display Warmer 50 Liters, Food grade stainless steel interior with 1 Year Warranty…",appliances,All Appliances,https://m.media-amazon.com/images/I/61FoPl2oQmL._AC_UL320_.jpg,https://www.amazon.in/ADORMA-Display-stainless-interior-Warranty/dp/B0927RBSLD/ref=sr_1_8651?qid=1679136077&s=appliances&sr=1-8651,3.4,12,"₹11,700",12500.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8626.jpg,1375000.0,6037.170099972879,1,171.07426558428338,0,0,1,0.4762855543971216,0.669311116315417,1,0
7388,"iBELL 150RM9 Roti Maker, 1500W, Nonstick Roti/Chapati Maker, Big Size with Temperature Control, 27cm Diameter, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/61D+0NxOUiL._AC_UL320_.jpg,https://www.amazon.in/150RM9-Nonstick-Chapati-Temperature-Diameter/dp/B0BTVL8DS4/ref=sr_1_7413?qid=1679136010&s=appliances&sr=1-7413,2.2,5,"₹2,417",5190.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7388.jpg,570900.0,5332.374399647253,1,147.3838002354452,0,0,0,0.4762855543971216,0.669311116315417,0,0
263,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",appliances,All Appliances,https://m.media-amazon.com/images/I/41EqXDTlYPL._AC_UL320_.jpg,https://www.amazon.in/HUL-Pureit-Germkill-Advanced-Purifier/dp/B00B3VFJY2/ref=sr_1_264?qid=1679135600&s=appliances&sr=1-264,4.2,4834,,980.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance263.jpg,107800.0,1424.0090785605526,0,183.619442578125,0,0,0,0.5237144456028783,0.7099062981119446,1,1
5811,YATASHVI 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-...,appliances,All Appliances,https://m.media-amazon.com/images/I/61gQGQUXLdL._AC_UL320_.jpg,https://www.amazon.in/YATASHVI-Electric-Automatic-Non-Stick-Multicolor/dp/B0BD589K85/ref=sr_1_5836?qid=1679135922&s=appliances&sr=1-5836,3.8,24,₹374,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance5811.jpg,164890.0,7695.944366847631,1,188.51264879807687,0,0,1,0.4762855543971216,0.669311116315417,0,0
789,Kuber Industries Cotton Refrigerator Cover Set (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/816trM90fuL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Cotton-Refrigerator-Cover/dp/B078KVFS99/ref=sr_1_790?qid=1679135634&s=appliances&sr=1-790,4.0,744,₹175,588.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance789.jpg,64680.0,28124.38454451821,1,172.12946354522182,0,0,0,0.4762855543971216,0.669311116315417,0,0
605,"Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags for Excel, Ace, 300, Jet Models - Set of 10",appliances,All Appliances,https://m.media-amazon.com/images/I/91LGzkk8ZGL._AC_UL320_.jpg,https://www.amazon.in/Eureka-Forbes-Euroclean-Vacuum-Cleaner/dp/B07F6GXNPB/ref=sr_1_606?qid=1679135623&s=appliances&sr=1-606,4.3,2789,₹248,400.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance605.jpg,44000.0,12823.95005374966,1,205.190147930602,1,1,0,0.4762855543971216,0.669311116315417,1,1
5432,Wonderchef Nutri-Blend B Cross Blade,appliances,All Appliances,https://m.media-amazon.com/images/I/510XsiJqZlL._AC_UL320_.jpg,https://www.amazon.in/Wonderchef-Nutri-Blend-B-Cross-Blade/dp/B08W573HZ3/ref=sr_1_5457?qid=1679135901&s=appliances&sr=1-5457,3.3,54,₹65,95.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance5432.jpg,10450.0,297.2113569678306,0,218.44487316406253,1,1,1,0.5237144456028783,0.7099062981119446,1,1
8435,USHA Mist Air Icy 400MM wall fan With Remote,appliances,All Appliances,https://m.media-amazon.com/images/I/61A3w+u0A7L._AC_UL320_.jpg,https://www.amazon.in/USHA-Mist-Air-Remote-400/dp/B07SCR18RZ/ref=sr_1_8460?qid=1679136068&s=appliances&sr=1-8460,4.1,263,,4155.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8435.jpg,457050.0,1311.5344588284795,0,122.79048121031748,0,0,0,0.5237144456028783,0.7099062981119446,0,0
6012,"Panasonic Anchor Anmol Fresh Air 230Mm Exhaust Fan |Exhaust Fan for Home, Office, Kitchen and Bathroom (Grey)",appliances,All Appliances,https://m.media-amazon.com/images/I/61+YpEzSE5S._AC_UL320_.jpg,https://www.amazon.in/Anchor-Anmol-Fresh-Exhaust-Grey/dp/B07G2DFKGQ/ref=sr_1_6037_mod_primary_new?qid=1679135933&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6037,3.8,218,"₹1,300",2400.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6012.jpg,264000.0,11960.846538427895,1,187.32271408361484,0,0,1,0.4762855543971216,0.669311116315417,0,0
8228,"Hindware Atlantic Amelio 15L 5-Star Rated Vertical Storage Heater (Geyser) Blue With Glsslined Tank, Wall Mounting",appliances,All Appliances,https://m.media-amazon.com/images/I/51mnRYSl75L._AC_UL320_.jpg,https://www.amazon.in/Hindware-Atlantic-Vertical-Storage-Glsslined/dp/B0BCNGRD2J/ref=sr_1_8253?qid=1679136056&s=appliances&sr=1-8253,3.9,70,"₹6,811.77",15490.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8228.jpg,1703900.0,1354.6900349399832,0,158.76026916403785,0,0,1,0.5237144456028783,0.7099062981119446,0,1
