Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,light_or_dark,T_proxy,outcome,y0,y1
7965,MVMT Nova Analog White Dial Women's Watch-D-FC01-RGNU,accessories,Watches,https://m.media-amazon.com/images/I/717puQpln+L._AC_UL320_.jpg,https://www.amazon.in/FC01-RGNU-Rose-Gold-Leather-Japanese-Fashion/dp/B07FD2FMTF/ref=sr_1_7993?qid=1679155916&s=watches&sr=1-7993,3.9,5,"₹7,534",11592.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7965.jpg,1275120.0,4091.588484539621,0,1,1,0,0.5643943279946857,0.742502410492488
7966,Daniel Klein Analog Silver Dial Women's Watch-DK.1.12552-2,accessories,Watches,https://m.media-amazon.com/images/I/61Enf9lH8PL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-12552-2/dp/B08VVJBRKH/ref=sr_1_7994?qid=1679155916&s=watches&sr=1-7994,5.0,1,"₹2,512",3400.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7966.jpg,374000.0,5539.258274650348,0,1,1,1,0.5643943279946857,0.742502410492488
7967,Escort Analog Silver Dial Women's Watch-E 1550-591 GL.2,accessories,Watches,https://m.media-amazon.com/images/I/711xg7PYCdL._AC_UL320_.jpg,https://www.amazon.in/Escort-Analog-Silver-1550-591-GL-2/dp/B08GMRFPHR/ref=sr_1_7995?qid=1679155916&s=watches&sr=1-7995,5.0,1,₹926,1665.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7967.jpg,183150.0,6016.950940258009,0,1,1,1,0.5643943279946857,0.742502410492488
7968,Citizen Analog Blue Dial Women's Watch-EQ0595-55L,accessories,Watches,https://m.media-amazon.com/images/I/71djf5Yyy2L._AC_UL320_.jpg,https://www.amazon.in/Citizen-Analog-Blue-Womens-Watch-EQ0595-55L/dp/B07XQ6BJ62/ref=sr_1_7996?qid=1679155916&s=watches&sr=1-7996,5.0,6,,10300.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7968.jpg,1133000.0,13182.80181789807,1,1,1,1,0.4514033691933461,0.6467989107992148
7970,Q&Q Analog Beige Dial Women's Watch-Q893J202Y,accessories,Watches,https://m.media-amazon.com/images/I/617ZVuv274L._AC_UL320_.jpg,https://www.amazon.in/Analog-Beige-Dial-Womens-Watch-Q893J202Y/dp/B085TN4L2C/ref=sr_1_7998?qid=1679155916&s=watches&sr=1-7998,5.0,1,,1265.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7970.jpg,139150.0,15604.881702907123,1,1,1,1,0.4514033691933461,0.6467989107992148
7971,Daniel Klein Analog Dark Blue Dial Women's Watch-DK.1.13224-5,accessories,Watches,https://m.media-amazon.com/images/I/411c7WOZeVL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK-1-13224-5/dp/B0BFN3WF9J/ref=sr_1_7999_mod_primary_new?qid=1679155916&s=watches&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-7999,Get,0,"₹4,263",7750.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7971.jpg,852500.0,4151.053466722106,0,1,1,1,0.5643943279946857,0.742502410492488
7972,D'SIGNER Analog White Dial Women's Watch-764SM.2L,accessories,Watches,https://m.media-amazon.com/images/I/61jjkLkMnVL._AC_UL320_.jpg,https://www.amazon.in/DSIGNER-Analog-White-Womens-Watch-764SM-2L/dp/B08BXF6BQW/ref=sr_1_8000?qid=1679155916&s=watches&sr=1-8000,4.6,2,"₹3,427",5450.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7972.jpg,599500.0,8052.919912191888,0,1,1,1,0.5643943279946857,0.742502410492488
7973,Q&Q Analog White Dial Women's Watch-QB19J101Y,accessories,Watches,https://m.media-amazon.com/images/I/71pNF7+zffL._AC_UL320_.jpg,https://www.amazon.in/Analog-White-Dial-Womens-Watch-QB19J101Y/dp/B07TKMWL9P/ref=sr_1_8001?qid=1679155916&s=watches&sr=1-8001,2.7,4,,1395.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7973.jpg,153450.0,5597.248728143391,0,1,1,1,0.5643943279946857,0.742502410492488
7976,RUSTET Analogue Magnet Queen Black Strap Girls Women All Magnetic Chain Wrist Watch,accessories,Watches,https://m.media-amazon.com/images/I/613OhJ8rJuL._AC_UL320_.jpg,https://www.amazon.in/RUSTET-Analogue-Magnet-Queen-Magnetic/dp/B0B46FLFYJ/ref=sr_1_8004?qid=1679155916&s=watches&sr=1-8004,4.5,2,₹241,699.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7976.jpg,76890.0,15765.525369220755,1,0,0,1,0.4514033691933461,0.6467989107992148
7977,Fastrack Womens Hitlist NS Silver Dial Analogue Watch - 6015WM01,accessories,Watches,https://m.media-amazon.com/images/I/51Iq9nAstdL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Womens-Hitlist-Silver-Analogue/dp/B0B4SR3MBD/ref=sr_1_8005?qid=1679155916&s=watches&sr=1-8005,Get,0,,2895.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7977.jpg,318450.0,8613.840040853762,0,1,1,0,0.5643943279946857,0.742502410492488
7978,Gosasa Analog Unisex Adult Watch (Black Dial Black Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/71TGZrWT8GS._AC_UL320_.jpg,https://www.amazon.in/Rectangle-Waterproof-Chronograph-Luminous-Silicone/dp/B09JVCWZSF/ref=sr_1_8006?qid=1679155916&s=watches&sr=1-8006,4.2,88,"₹6,835",9835.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7978.jpg,1081850.0,26753.33586416514,1,0,1,1,0.4514033691933461,0.6467989107992148
7981,LAMEX Analog White Dial Women's Watch-12508-SARINERDLX-RGTT-white,accessories,Watches,https://m.media-amazon.com/images/I/81-dpKwGlkL._AC_UL320_.jpg,https://www.amazon.in/Lamex-Analog-White-Womens-Watch-12508-SARINERDLX-RGTT-white/dp/B08M3CJWY2/ref=sr_1_8009?qid=1679155916&s=watches&sr=1-8009,5.0,1,,1899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7981.jpg,208890.0,20674.59499930852,1,1,1,0,0.4514033691933461,0.6467989107992148
7982,Puma Analog Gold Dial Women's Watch-P1008,accessories,Watches,https://m.media-amazon.com/images/I/81SPqRu+CkL._AC_UL320_.jpg,https://www.amazon.in/PUMA-Analog-Gold-Womens-Watch-P1008/dp/B07R2DCS6H/ref=sr_1_8010?qid=1679155916&s=watches&sr=1-8010,4.5,24,,16873.31,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7982.jpg,1856064.1,17419.320537099513,1,1,1,1,0.4514033691933461,0.6467989107992148
7985,DKEROAD Analog Silicone Black Strap Watch for Girls | Party-Wedding-Casual-Formal | - Model329,accessories,Watches,https://m.media-amazon.com/images/I/71VUxsGz21L._AC_UL320_.jpg,https://www.amazon.in/DKEROAD-Analog-Silicone-Black-Party-Wedding-Casual-Formal/dp/B0BGRWN4CZ/ref=sr_1_8013?qid=1679155916&s=watches&sr=1-8013,Get,0,₹299,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7985.jpg,142890.0,15387.255706711643,1,0,0,1,0.4514033691933461,0.6467989107992148
7986,Sonata Act Safety Watch Analog White Dial Women's Watch-90057SM02 / 90057SM02,accessories,Watches,https://m.media-amazon.com/images/I/81s7bAVYxXL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Safety-Analog-Womens-Watch-90057SM02/dp/B07663VG2R/ref=sr_1_8014?qid=1679155916&s=watches&sr=1-8014,3.6,72,,3040.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7986.jpg,334400.0,10986.910405651874,1,1,1,1,0.4514033691933461,0.6467989107992148
7987,Tommy Hilfiger Analog Gold Dial Women's Watch-TH1782550,accessories,Watches,https://m.media-amazon.com/images/I/71EY6D0wW5L._AC_UL320_.jpg,https://www.amazon.in/Tommy-Hilfiger-Analog-Womens-Watch-TH1782550/dp/B0BB2XZS3F/ref=sr_1_8015?qid=1679155916&s=watches&sr=1-8015,Get,0,,12495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7987.jpg,1374450.0,6548.818027528356,0,1,1,1,0.5643943279946857,0.742502410492488
7988,Maxima Analog Silver Dial Women's Watch - 60186LMLT,accessories,Watches,https://m.media-amazon.com/images/I/714ZXN7U0UL._AC_UL320_.jpg,https://www.amazon.in/Maxima-Analog-Silver-Womens-Watch-60186LMLT/dp/B07Z7YGLMZ/ref=sr_1_8016?qid=1679155916&s=watches&sr=1-8016,5.0,2,"₹1,029",1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7988.jpg,142890.0,5256.325178795193,0,1,1,0,0.5643943279946857,0.742502410492488
7989,Titan Womens Rose Gold Copper Dial Stainless Steel Analogue Watch - NM95037WM01,accessories,Watches,https://m.media-amazon.com/images/I/514LGLCJ6EL._AC_UL320_.jpg,https://www.amazon.in/Titan-Womens-Copper-Stainless-Analogue/dp/B0BGCFY9BX/ref=sr_1_8017?qid=1679155916&s=watches&sr=1-8017,Get,0,,8420.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7989.jpg,926200.0,4332.605389313346,0,1,1,1,0.5643943279946857,0.742502410492488
7990,Army Green Business Luxury Waterproof Sports Watches Led Light Date Time Digital Wrist Watch,accessories,Watches,https://m.media-amazon.com/images/I/818Q4Poh5wL._AC_UL320_.jpg,https://www.amazon.in/Stysol-Business-Waterproof-Watches-Function/dp/B09ZZWWFDN/ref=sr_1_8018?qid=1679155916&s=watches&sr=1-8018,2.0,1,₹999,1699.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7990.jpg,186890.0,15387.49542875367,1,0,0,0,0.4514033691933461,0.6467989107992148
7991,MVS LED Band Style/Look Digital Sports Watch for Boys/Girls-Multi Colour,accessories,Watches,https://m.media-amazon.com/images/I/41eLj4ZAsxL._AC_UL320_.jpg,https://www.amazon.in/MVS-Sports-Digital-Unisexs-Watch-EM2BandLook/dp/B07P6QVH6Y/ref=sr_1_8019?qid=1679155916&s=watches&sr=1-8019,3.4,3,₹199,499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7991.jpg,54890.0,1286.8365411267907,0,0,0,1,0.5643943279946857,0.742502410492488
7992,Swarovski Cosmopolitan Watch Rose Gold Plated,accessories,Watches,https://m.media-amazon.com/images/I/31qAkHtwtVL._AC_UL320_.jpg,https://www.amazon.in/Swarovski-Cosmopolitan-Watch-Plated-White/dp/B0831QJMC7/ref=sr_1_8020?qid=1679155916&s=watches&sr=1-8020,4.6,5,"₹19,800",22000.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7992.jpg,2420000.0,3565.693203533749,0,1,1,0,0.5643943279946857,0.742502410492488
7995,crispy Diamond Studded Analogue Black & Brown Dial Women's Watch with Brown Color Bracelet,accessories,Watches,https://m.media-amazon.com/images/I/714LPYS6bJL._AC_UL320_.jpg,https://www.amazon.in/Crispy-Diamond-Studded-Analogue-Bracelet/dp/B083KJ3QTX/ref=sr_1_8023?qid=1679155916&s=watches&sr=1-8023,5.0,2,₹398,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7995.jpg,109890.0,13476.840393272469,1,0,0,0,0.4514033691933461,0.6467989107992148
7996,Daniel Klein Analog Blue Dial Women's Watch-DK12197-1,accessories,Watches,https://m.media-amazon.com/images/I/61ib4lukFyL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK12197-1/dp/B07X12DWVN/ref=sr_1_8024?qid=1679155916&s=watches&sr=1-8024,3.9,8,"₹2,156",2950.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7996.jpg,324500.0,7359.675305470914,0,0,0,1,0.5643943279946857,0.742502410492488
8046,Casio Enticer Ladies Analog White Dial Women's Watch-LTP-2085SG-7AVDF (A847),accessories,Watches,https://m.media-amazon.com/images/I/71jUPK8OfzL._AC_UL320_.jpg,https://www.amazon.in/Casio-Enticer-Ladies-Watch-LTP-2085SG-7AVDF-A847/dp/B00HQZXCIE/ref=sr_1_8070?qid=1679155919&s=watches&sr=1-8070,3.6,14,,5495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8046.jpg,604450.0,6133.069310111054,0,1,1,1,0.5643943279946857,0.742502410492488
8048,"Benchmark Basics NATO Watch Band – Ballistic Nylon Strap + Spring Bar Tool - 18mm, 20mm, 22mm & 24mm - Multiple Colors",accessories,Watches,https://m.media-amazon.com/images/I/81H49f3Wx0L._AC_UL320_.jpg,https://www.amazon.in/Benchmark-Basics-NATO-Watch-Band/dp/B01FEY91GK/ref=sr_1_8072?qid=1679155919&s=watches&sr=1-8072,4.4,1836,"₹2,807",4999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8048.jpg,549890.0,8560.051613204478,0,0,0,0,0.5643943279946857,0.742502410492488
8049,Casio Analog Pink Dial Women's Watch-LTP-2089L-4AVDF (A1580),accessories,Watches,https://m.media-amazon.com/images/I/61PNSGbsaUL._AC_UL320_.jpg,https://www.amazon.in/Casio-Analog-Womens-Watch-LTP-2089L-4AVDF-A1580/dp/B07P8P6MWQ/ref=sr_1_8073?qid=1679155919&s=watches&sr=1-8073,5.0,2,"₹2,799",4695.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8049.jpg,516450.0,12267.487299161838,1,1,1,1,0.4514033691933461,0.6467989107992148
8051,K Vajir Black Round Diamond Dial Black and Gold Magnet Belt Analogue Watch for Women Girls Multicolour Watch for Girls Wom...,accessories,Watches,https://m.media-amazon.com/images/I/71jtSFIuxZL._AC_UL320_.jpg,https://www.amazon.in/Diamond-Magnet-Analogue-Multicolour-Occasion/dp/B08QVN252D/ref=sr_1_8075?qid=1679155919&s=watches&sr=1-8075,1.6,2,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8051.jpg,109890.0,24100.746526004245,1,1,1,1,0.4514033691933461,0.6467989107992148
8053,KIROH Analogue Butterfly Designer Dial Leather Belt Women's and Girl's Watch,accessories,Watches,https://m.media-amazon.com/images/I/81PhImzC1YL._AC_UL320_.jpg,https://www.amazon.in/KIROH-Analogue-Butterfly-Designer-Leather/dp/B0BJ8BV6M1/ref=sr_1_8077?qid=1679155919&s=watches&sr=1-8077,1.0,1,₹249,1199.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8053.jpg,131890.0,13198.302752827054,1,1,1,1,0.4514033691933461,0.6467989107992148
8054,Walrus Analog Black Dial Women's Watch-WWW-COLORS-III-020707,accessories,Watches,https://m.media-amazon.com/images/I/81rvi4lgzpL._AC_UL320_.jpg,https://www.amazon.in/Walrus-Colors-Black-Funtion-Analog/dp/B089NX3YRM/ref=sr_1_8078?qid=1679155919&s=watches&sr=1-8078,4.0,1,,449.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8054.jpg,49390.0,14708.627594182852,1,0,1,0,0.4514033691933461,0.6467989107992148
8055,The NASA Voyager Collection's Orbit - White Watch - Inspired by The Apollo 11 Space Suit,accessories,Watches,https://m.media-amazon.com/images/I/71kATI6VJ6L._AC_UL320_.jpg,https://www.amazon.in/NASA-Voyager-Collections-Orbit-Inspired/dp/B07ZJS9STK/ref=sr_1_8079?qid=1679155919&s=watches&sr=1-8079,3.9,36,"₹4,853",7853.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8055.jpg,863830.0,11232.570923509704,1,1,1,1,0.4514033691933461,0.6467989107992148
8058,RORIOS Simple Women Wristwatch Shining Starry Sky Dial Mesh Band Buckle Easily Use Simulated Diamond Ladies Watch,accessories,Watches,https://m.media-amazon.com/images/I/71sa83E-iUL._AC_UL320_.jpg,https://www.amazon.in/RORIOS-Wristwatch-Shining-Simulated-Diamond/dp/B07WSBLYBN/ref=sr_1_8082?qid=1679155919&s=watches&sr=1-8082,4.1,326,"₹8,595",11595.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8058.jpg,1275450.0,26664.22354263576,1,0,0,1,0.4514033691933461,0.6467989107992148
8061,Swiss Eagle Analog Grey Dial Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/61ZCkTkCCcL._AC_UL320_.jpg,https://www.amazon.in/Swiss-Eagle-Analog-Womens-Watch/dp/B07FRWX69Y/ref=sr_1_8089?qid=1679155919&s=watches&sr=1-8089,4.5,2,"₹5,398.50",17995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8061.jpg,1979450.0,19196.42506026028,1,1,1,1,0.4514033691933461,0.6467989107992148
8062,"Fossil Womens 34 mm Gabby Rose Gold Dial Stainless Steel Analogue Watch - ES5070I (WFIF-ES5070I,Not assigned,Not assigned)",accessories,Watches,https://m.media-amazon.com/images/I/513A3a946WL._AC_UL320_.jpg,https://www.amazon.in/FOSSIL-Womens-Gabby-Stainless-Analogue/dp/B09RSJ8BMW/ref=sr_1_8090?qid=1679155919&s=watches&sr=1-8090,Get,0,,9995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8062.jpg,1099450.0,5848.711587127593,0,1,1,1,0.5643943279946857,0.742502410492488
8063,Escort Analog Silver Dial Women's Watch-E 1950-5162 GM.2,accessories,Watches,https://m.media-amazon.com/images/I/71oZjMj2-GL._AC_UL320_.jpg,https://www.amazon.in/Escort-Analog-Silver-1950-5162-GM-2/dp/B08GZZ3J9D/ref=sr_1_8091?qid=1679155919&s=watches&sr=1-8091,4.5,2,"₹1,269",2520.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8063.jpg,277200.0,3496.3392520629573,0,1,1,1,0.5643943279946857,0.742502410492488
8064,helix Analog Blue Dial Women's Watch-TW032HL13,accessories,Watches,https://m.media-amazon.com/images/I/71R9yXBdJZL._AC_UL320_.jpg,https://www.amazon.in/Helix-Analog-Blue-Womens-Watch-TW032HL13/dp/B075ZZ3Q5F/ref=sr_1_8092?qid=1679155919&s=watches&sr=1-8092,4.3,8,"₹1,017",1695.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8064.jpg,186450.0,9300.755705194108,0,1,1,1,0.5643943279946857,0.742502410492488
8066,Giordano Silver Analogue Watch for Women with Studded Dial & Roman Figures Silver Mesh Band Ladies Wrist Watch with MOP Di...,accessories,Watches,https://m.media-amazon.com/images/I/61l6X1Db2kL._AC_UL320_.jpg,https://www.amazon.in/Giordano-Analogue-Studded-Complement-GD-60007-11/dp/B09XMJNKYY/ref=sr_1_8094?qid=1679155919&s=watches&sr=1-8094,5.0,1,"₹4,445",6350.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8066.jpg,698500.0,9649.836674103784,0,1,1,1,0.5643943279946857,0.742502410492488
8068,Invicta Women's Pro Diver Quartz Stainless Steel Diving Watch Color:,accessories,Watches,https://m.media-amazon.com/images/I/71OqIocD+CL._AC_UL320_.jpg,https://www.amazon.in/Invicta-Pro-Diver-Analog-Womens-Watch-8942/dp/B000GX3ILO/ref=sr_1_8096?qid=1679155919&s=watches&sr=1-8096,4.5,2723,"₹9,012",16764.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8068.jpg,1844040.0,10987.152332591668,1,1,1,0,0.4514033691933461,0.6467989107992148
8069,Versatile Analogue Girl's Watch (Off White Dial Black Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/91db2hoE7kL._AC_UL320_.jpg,https://www.amazon.in/Versatile-Black-Queen-Set-Bracelet/dp/B08BTJLYPG/ref=sr_1_8097?qid=1679155919&s=watches&sr=1-8097,3.8,231,₹350,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8069.jpg,219890.0,25894.034691417502,1,1,1,0,0.4514033691933461,0.6467989107992148
8070,Goldenize Fashion Sparkling 12 Diamonds Rose Gold Magnet Belt Analog Watch and Bracelet Combo for Girls and Women,accessories,Watches,https://m.media-amazon.com/images/I/71BAiaeh9tL._AC_UL320_.jpg,https://www.amazon.in/Goldenize-Fashion-Sparkling-Diamonds-Bracelet/dp/B09M3N3D13/ref=sr_1_8098?qid=1679155919&s=watches&sr=1-8098,5.0,2,₹295,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8070.jpg,109890.0,22441.573470435145,1,0,0,0,0.4514033691933461,0.6467989107992148
8072,FRAKSO Pink Dial & Silver Stainless Steel Chain Water Resistant Analog for Women (F-L108-PKCH),accessories,Watches,https://m.media-amazon.com/images/I/61K-vIHdiPL._AC_UL320_.jpg,https://www.amazon.in/Frakso-Silver-Stainless-Resistant-F-L108-PKCH/dp/B08KJ8BBWG/ref=sr_1_8100?qid=1679155919&s=watches&sr=1-8100,3.9,4,₹329,1699.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8072.jpg,186890.0,11864.405568890652,1,1,1,0,0.4514033691933461,0.6467989107992148
8074,Skagen Freja Analog Silver Dial Women's Watch-SKW3020,accessories,Watches,https://m.media-amazon.com/images/I/61rdLoM1lAL._AC_UL320_.jpg,https://www.amazon.in/Skagen-Analog-Silver-Womens-Watch-SKW3020/dp/B09CTK1B5T/ref=sr_1_8102?qid=1679155919&s=watches&sr=1-8102,5.0,1,"₹7,696",10995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8074.jpg,1209450.0,30257.986333282177,1,1,1,1,0.4514033691933461,0.6467989107992148
8075,"BEZELO Analog Women's Watch (Gold Dial, Gold Colored Strap)",accessories,Watches,https://m.media-amazon.com/images/I/81WtZ-q1VxL._AC_UL320_.jpg,https://www.amazon.in/BEZELO-Analog-Golden-Womens-WATCH-LC-T-15722/dp/B07Y7YTM2D/ref=sr_1_8103?qid=1679155919&s=watches&sr=1-8103,2.9,3,₹699,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8075.jpg,142890.0,14581.072423903364,1,1,1,0,0.4514033691933461,0.6467989107992148
8076,Michael Kors Camille Analog White Dial Women's Watch-MK2962,accessories,Watches,https://m.media-amazon.com/images/I/71P4TBFTvUL._AC_UL320_.jpg,https://www.amazon.in/Michael-Kors-Camille-Analog-Watch-MK2962/dp/B09WLJ9PQ3/ref=sr_1_8104?qid=1679155919&s=watches&sr=1-8104,Get,0,,17995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8076.jpg,1979450.0,9933.669997636169,0,1,1,1,0.5643943279946857,0.742502410492488
8077,Ferro Aversa Analog Round Dial Women's Watch with mesh Strap,accessories,Watches,https://m.media-amazon.com/images/I/61WIObwNUHL._AC_UL320_.jpg,https://www.amazon.in/Ferro-Aversa-Analog-Silver-Watch-F40084C-D/dp/B09RPH76RH/ref=sr_1_8105?qid=1679155919&s=watches&sr=1-8105,4.4,6,"₹2,499",6000.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8077.jpg,660000.0,16108.69166045095,1,1,1,0,0.4514033691933461,0.6467989107992148
8078,Titan Analog Multi-Colour Dial Women's Watch-NL95051KM01,accessories,Watches,https://m.media-amazon.com/images/I/618VABYk2uS._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Multi-Colour-Womens-Watch-95051KM01F/dp/B07649M9MJ/ref=sr_1_8106?qid=1679155919&s=watches&sr=1-8106,3.8,6,,11645.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8078.jpg,1280950.0,3645.821358129631,0,1,1,1,0.5643943279946857,0.742502410492488
8080,Anne Klein New York Analog Women's Watch - AK2759MPSVJ (Silver Dial Silver Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/81ysexrqrkL._AC_UL320_.jpg,https://www.amazon.in/Anne-Klein-Analog-Silver-Watch-AK2759MPSVJ/dp/B01MU51OQ8/ref=sr_1_8108?qid=1679155919&s=watches&sr=1-8108,5.0,1,,8999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8080.jpg,989890.0,14098.101720846458,1,1,1,1,0.4514033691933461,0.6467989107992148
8081,Calvin Klein Minimalistic T BAR Analog Black Dial Women's Watch-25200136,accessories,Watches,https://m.media-amazon.com/images/I/61UcQXdCBcL._AC_UL320_.jpg,https://www.amazon.in/CALVIN-Minimalistic-Analog-Womens-Watch-25200136/dp/B09S5NSQ1V/ref=sr_1_8109?qid=1679155919&s=watches&sr=1-8109,3.5,2,"₹13,852.67",14280.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8081.jpg,1570800.0,6903.556134824868,0,1,1,1,0.5643943279946857,0.742502410492488
8082,Anne Klein Considered Analog Silver Dial Women's Watch-AK3610GPWT,accessories,Watches,https://m.media-amazon.com/images/I/71+0nQ26GXL._AC_UL320_.jpg,https://www.amazon.in/Anne-Klein-Considered-Analog-Watch-AK3610GPWT/dp/B08B8SCFMY/ref=sr_1_8110?qid=1679155919&s=watches&sr=1-8110,5.0,2,,9499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8082.jpg,1044890.0,3860.248141992983,0,1,1,1,0.5643943279946857,0.742502410492488
8084,Emporio Armani Analog Multi-Colour Dial Women's Watch-AR1955,accessories,Watches,https://m.media-amazon.com/images/I/517IvEku8FL._AC_UL320_.jpg,https://www.amazon.in/Emporio-Armani-Chronograph-Multi-Colour-Watch-AR1955/dp/B017KHZXFC/ref=sr_1_8112?qid=1679155919&s=watches&sr=1-8112,3.9,2,"₹13,197",21995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8084.jpg,2419450.0,11800.769205853348,1,1,1,1,0.4514033691933461,0.6467989107992148
8086,Varni Retail Women's Magnetic Copper Watch,accessories,Watches,https://m.media-amazon.com/images/I/61wRQCsPc7L._AC_UL320_.jpg,https://www.amazon.in/Varni-Retail-Megnetic-Copper-Watch/dp/B07TVPC24M/ref=sr_1_8114?qid=1679155919&s=watches&sr=1-8114,4.0,5,₹249,499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8086.jpg,54890.0,11721.216878983074,1,1,1,1,0.4514033691933461,0.6467989107992148
8087,ON TIME OCTUS Analog Black Dial Men's and Women's Watch - CC02,accessories,Watches,https://m.media-amazon.com/images/I/61sYJFtnpoL._AC_UL320_.jpg,https://www.amazon.in/Octus-Analog-Black-Womens-Watch/dp/B07QV1GR28/ref=sr_1_8115?qid=1679155919&s=watches&sr=1-8115,2.6,4,₹419,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8087.jpg,109890.0,6113.117584665658,0,0,0,1,0.5643943279946857,0.742502410492488
8091,Fastrack Denim Analog White Dial Women's Watch-NM6178AL01 / NL6178AL01,accessories,Watches,https://m.media-amazon.com/images/I/61MtJ79cRPL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Denim-Analog-Womens-Watch-6178AL01/dp/B07N3PDJC1/ref=sr_1_8119?qid=1679155919&s=watches&sr=1-8119,4.4,2,"₹2,119",2495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8091.jpg,274450.0,8380.060900358072,0,0,0,0,0.5643943279946857,0.742502410492488
8092,Escort Analog White Dial Women's Watch-E 2400-4055 BRNBLTM.6,accessories,Watches,https://m.media-amazon.com/images/I/71mvsaEkB1L._AC_UL320_.jpg,https://www.amazon.in/Escort-Analog-Womens-2400-4055-BRNBLTM-6/dp/B08GMQNTF1/ref=sr_1_8120?qid=1679155919&s=watches&sr=1-8120,3.0,1,"₹1,638",3750.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8092.jpg,412500.0,6990.223105468447,0,1,1,1,0.5643943279946857,0.742502410492488
